club_name,club_logo,fm_name
Iváncsa KSE,https://tmssl.akamaized.net/images/wappen/small/51232.png?lm=1511968139,Iváncsa
Karlbergs BK,https://tmssl.akamaized.net/images/wappen/small/50061.png?lm=1697049916,Karlbergs BK
Thesprotos Igoumenitsas,https://tmssl.akamaized.net/images/wappen/small/35452.png?lm=1423054827,Thesprotos
None,None,Inter Zaprešić
Warrenpoint Town FC,https://tmssl.akamaized.net/images/wappen/small/40654.png?lm=1656454860,Warrenpoint
Bryne FK,https://tmssl.akamaized.net/images/wappen/small/1057.png?lm=1480871779,Bryne
AO Egaleo,https://tmssl.akamaized.net/images/wappen/small/2984.png?lm=1623427531,Aigaleo
Litex Lovech,https://tmssl.akamaized.net/images/wappen/small/271.png?lm=1445330006,Litex
Dacia Unirea Braila,https://tmssl.akamaized.net/images/wappen/small/11376.png?lm=1628679432,Dacia Unirea Brăila
CSM Unirea Alba Iulia,https://tmssl.akamaized.net/images/wappen/small/101586.png?lm=1666953898,Unirea Alba Iulia
Degerfors IF,https://tmssl.akamaized.net/images/wappen/small/3641.png?lm=1525078982,Eger
Monor SE,https://tmssl.akamaized.net/images/wappen/small/30018.png?lm=1434471832,Monor
Pazarspor,https://tmssl.akamaized.net/images/wappen/small/9197.png?lm=1441750750,Pazarspor
None,None,Næsby
None,None,Corona Braşov
Olimpia Grudziadz,https://tmssl.akamaized.net/images/wappen/small/26564.png?lm=1680622036,Olimpia Grudziądz
AO Triglia Rafinas,https://tmssl.akamaized.net/images/wappen/small/35477.png?lm=1515835629,Triglia
UMF Njardvík,https://tmssl.akamaized.net/images/wappen/small/21877.png?lm=1423495131,Njarðvík
Znicz Pruszkow,https://tmssl.akamaized.net/images/wappen/small/9109.png?lm=1410809272,Znicz Pruszków
Sancaktepe FK,https://tmssl.akamaized.net/images/wappen/small/31788.png?lm=1563040973,Sancaktepe FK
NK Lucko,https://tmssl.akamaized.net/images/wappen/small/12109.png?lm=1505217602,Lučko
Taksony SE,https://tmssl.akamaized.net/images/wappen/small/30553.png?lm=1648576754,Taksony
AFC Odorheiu Secuiesc,https://tmssl.akamaized.net/images/wappen/small/37185.png?lm=1489162460,AFC Odorheiu Secuiesc
IFK Luleå,https://tmssl.akamaized.net/images/wappen/small/17842.png?lm=1461965559,IFK Luleå
ACS Poli Timisoara (2012 - 2021),https://tmssl.akamaized.net/images/wappen/small/36590.png?lm=1443373581,ACS Poli Timişoara
NK Odranci,https://tmssl.akamaized.net/images/wappen/small/23867.png?lm=1437057497,Odranci
Vantaan Jalkapalloseura,https://tmssl.akamaized.net/images/wappen/small/61251.png?lm=1553962038,VJS
ACS Progresul Pecica,https://tmssl.akamaized.net/images/wappen/small/86160.png?lm=1617545486,Progresul Pecica
East Fife FC,https://tmssl.akamaized.net/images/wappen/small/3024.png?lm=1552848555,East Fife
Husana Husi (- 2022),https://tmssl.akamaized.net/images/wappen/small/85248.png?lm=1622186051,Huşana Huşi
Septemvri Sofia,https://tmssl.akamaized.net/images/wappen/small/40416.png?lm=1540728743,Septemvri Sofia
SC Sopron,https://tmssl.akamaized.net/images/wappen/small/34986.png?lm=1555527331,SC Sopron
Vänersborgs IF,https://tmssl.akamaized.net/images/wappen/small/38748.png?lm=1477125318,Vänersborgs IF
FC Tiszaújváros,https://tmssl.akamaized.net/images/wappen/small/29923.png?lm=1435068925,Tiszaújváros
IFK Eskilstuna,https://tmssl.akamaized.net/images/wappen/small/3039.png?lm=1499167316,IFK Eskilstuna
ISPE FC,https://tmssl.akamaized.net/images/wappen/small/78241.png?lm=1581786422,Institute
CSM Bucovina Radauti,https://tmssl.akamaized.net/images/wappen/small/41434.png?lm=1629199442,Bucovina Rădăuţi
None,None,Hakoach Amidar
Hapoel Kfar Kana,https://tmssl.akamaized.net/images/wappen/small/35111.png?lm=1455346361,Hapoel Kfar Kana
Football Club 93 Bobigny U19,https://tmssl.akamaized.net/images/wappen/small/97400.png?lm=1649758176,B 93
FC Kiffen 08,https://tmssl.akamaized.net/images/wappen/small/22298.png?lm=1674115306,FC Kiffen
Dumbarton FC,https://tmssl.akamaized.net/images/wappen/small/3023.png?lm=1552848619,Dumbarton
Edinburgh City,https://tmssl.akamaized.net/images/wappen/small/12886.png?lm=1688912737,Edinburgh City
Vyron Kavalas,https://tmssl.akamaized.net/images/wappen/small/60184.png?lm=1664362454,Kavala
NK Kustosija Zagreb,https://tmssl.akamaized.net/images/wappen/small/12817.png?lm=1516729987,Kustošija
Rudar Labin,https://tmssl.akamaized.net/images/wappen/small/10234.png?lm=1519060668,Rudar Labin
ACSO Filiasi,https://tmssl.akamaized.net/images/wappen/small/56358.png?lm=1475342657,CSO Filiaşi
SD Videm,https://tmssl.akamaized.net/images/wappen/small/22410.png?lm=1487506456,Videm
Salgótarjáni BTC,https://tmssl.akamaized.net/images/wappen/small/7114.png?lm=1435067363,Salgótarján
NK Vodice,https://tmssl.akamaized.net/images/wappen/small/35205.png?lm=1584785563,Vodice
ACS SR Municipal Brasov,https://tmssl.akamaized.net/images/wappen/small/83218.png?lm=1618760096,SR Braşov
None,None,Þróttur V.
FK Dubnica nad Vahom,https://tmssl.akamaized.net/images/wappen/small/7392.png?lm=1506770893,Dubnica
Avantul Reghin,https://tmssl.akamaized.net/images/wappen/small/12897.png?lm=1475518500,Avântul Reghin
Gornik Polkowice,https://tmssl.akamaized.net/images/wappen/small/4868.png?lm=1444241178,Górnik Polkowice
East Kilbride FC,https://tmssl.akamaized.net/images/wappen/small/28457.png?lm=1552924975,East Kilbride
CS Minerul 1947 Ocna Dej,https://tmssl.akamaized.net/images/wappen/small/84921.png?lm=1664361469,Someşul Dej
Progresul Ezeris,https://tmssl.akamaized.net/images/wappen/small/85815.png?lm=1634579498,Progresul Ezeriş
Pierikos Katerini,https://tmssl.akamaized.net/images/wappen/small/1876.png?lm=1576085036,Pierikos
Brechin City FC,https://tmssl.akamaized.net/images/wappen/small/3194.png?lm=1552848781,Brechin
None,None,Crişul Chişineu Criş
None,None,Fjölnir/Vængir Under 19s
NK Kocevje,https://tmssl.akamaized.net/images/wappen/small/26986.png?lm=1585116233,Kočevje
Ménfőcsanak ESK,https://tmssl.akamaized.net/images/wappen/small/31984.png?lm=1538347010,Ménfőcsanak
Maccabi Ironi Ashdod,https://tmssl.akamaized.net/images/wappen/small/30468.png?lm=1447275842,Ironi Ashdod
Ballyclare Comrades FC,https://tmssl.akamaized.net/images/wappen/small/9025.png?lm=1692825557,Ballyclare
CSM Ramnicu Sarat,https://tmssl.akamaized.net/images/wappen/small/27841.png?lm=1550607945,CSM Râmnicu Sărat
Brönshöj Boldklub,https://tmssl.akamaized.net/images/wappen/small/5866.png?lm=1437862048,Brønshøj
None,None,Malatya Yeşilyurt Bld.
Strumska Slava,https://tmssl.akamaized.net/images/wappen/small/40417.png?lm=1629271366,Strumska slava
Kozármisleny FC,https://tmssl.akamaized.net/images/wappen/small/24023.png?lm=1435068338,Kozármisleny
NK Izola,https://tmssl.akamaized.net/images/wappen/small/23359.png?lm=1427654957,Izola
Sportist Svoge,https://tmssl.akamaized.net/images/wappen/small/19784.png?lm=1616400415,Sportist Svoge
Haukar Hafnarfjördur,https://tmssl.akamaized.net/images/wappen/small/19469.png?lm=1423493974,Haukar
Yantra Gabrovo,https://tmssl.akamaized.net/images/wappen/small/29268.png?lm=1615271367,Yantra Gabrovo
Komáromi VSE,https://tmssl.akamaized.net/images/wappen/small/55049.png?lm=1693925763,Komárom
Bicskei TC,https://tmssl.akamaized.net/images/wappen/small/30809.png?lm=1667989193,Bicske
None,None,Mamak FK
FC Hatvan,https://tmssl.akamaized.net/images/wappen/small/30557.png?lm=1494109154,Hatvan
CSC Dumbravita,https://tmssl.akamaized.net/images/wappen/small/72297.png?lm=1638532877,CSC Dumbrăviţa
None,None,Bradford (PA)
CSC Ghiroda si Giarmata Vii,https://tmssl.akamaized.net/images/wappen/small/68958.png?lm=1550608284,CSC Ghiroda
STK 1914 Samorin,https://tmssl.akamaized.net/images/wappen/small/34775.png?lm=1569326978,Samorin
Olympiakos Volou,https://tmssl.akamaized.net/images/wappen/small/4602.png?lm=1689710754,Olymp. Volou
Curzon Ashton,https://tmssl.akamaized.net/images/wappen/small/13556.png?lm=1668431400,Curzon Ashton
FK Gomel,https://tmssl.akamaized.net/images/wappen/small/10694.png?lm=1436043719,Gomel
ACS Mostistea Ulmu (2016 - 2021),https://tmssl.akamaized.net/images/wappen/small/84889.png?lm=1622185830,Mostiştea Ulmu
KKS 1925 Kalisz,https://tmssl.akamaized.net/images/wappen/small/42565.png?lm=1522104348,KKS Kalisz
Tiszafüredi VSE,https://tmssl.akamaized.net/images/wappen/small/29930.png?lm=1521322305,Tiszafüred
Ordabasy Shymkent,https://tmssl.akamaized.net/images/wappen/small/16779.png?lm=1675518656,Dabas
Sajóbábony VSE,https://tmssl.akamaized.net/images/wappen/small/37411.png?lm=1546342356,Sajóbábony VSE
Club Atlético Bella Vista,https://tmssl.akamaized.net/images/wappen/small/10679.png?lm=1514308532,Pápa
Sozopol,https://tmssl.akamaized.net/images/wappen/small/40623.png?lm=1629271052,Sozopol
Nagyatádi FC,https://tmssl.akamaized.net/images/wappen/small/27401.png?lm=1553453966,Nagyatád
St Albans City,https://tmssl.akamaized.net/images/wappen/small/3826.png?lm=1596138200,St. Albans
ACS Recolta Gheorghe Doja,https://tmssl.akamaized.net/images/wappen/small/86159.png?lm=1620664302,Recolta Gheorghe Doja
Chippenham Town,https://tmssl.akamaized.net/images/wappen/small/21652.png?lm=1415373853,Chippenham
NK Opatija,https://tmssl.akamaized.net/images/wappen/small/26357.png?lm=1430906203,Opatija
CS Tunari,https://tmssl.akamaized.net/images/wappen/small/37227.png?lm=1679931694,CS Tunari
CS Progresul Somcuta Mare,https://tmssl.akamaized.net/images/wappen/small/85693.png?lm=1629302974,Progresul Şomcuta
FC Pucioasa,https://tmssl.akamaized.net/images/wappen/small/74318.png?lm=1622186222,FC Pucioasa
Garbarnia Krakow,https://tmssl.akamaized.net/images/wappen/small/10705.png?lm=1667394575,Garbarnia
Hapoel Bnei Lod,https://tmssl.akamaized.net/images/wappen/small/24026.png?lm=1455346705,Bnei Lod
None,None,Gilortul Tg. Cărbuneşti
None,None,Paş Edirnespor
Lokomotiv Gorna Oryahovitsa,https://tmssl.akamaized.net/images/wappen/small/36821.png?lm=1416146073,Lokomotiv Gorna
Somuz Falticeni,https://tmssl.akamaized.net/images/wappen/small/85250.png?lm=1618762068,Şomuz Fălticeni
VLS Veszprém,https://tmssl.akamaized.net/images/wappen/small/27178.png?lm=1504779061,Veszprém
Leamington FC,https://tmssl.akamaized.net/images/wappen/small/23226.png?lm=1405963444,Leamington
NK Maksimir,https://tmssl.akamaized.net/images/wappen/small/11103.png?lm=1567262964,Maksimir
Tatabányai SC,https://tmssl.akamaized.net/images/wappen/small/3395.png?lm=1575567856,Tatabánya
Körösladányi MSK,https://tmssl.akamaized.net/images/wappen/small/62814.png?lm=1555364940,Körösladány
NK Brinje Grosuplje,https://tmssl.akamaized.net/images/wappen/small/31193.png?lm=1487506241,Brinje
None,None,Reynir S.
FC Nagykanizsa,https://tmssl.akamaized.net/images/wappen/small/30641.png?lm=1615317452,Nagykanizsa
None,None,CSC Sânmartin
Csepel FC,https://tmssl.akamaized.net/images/wappen/small/4668.png?lm=1490383740,Csepel
Viitorul Daesti,https://tmssl.akamaized.net/images/wappen/small/83092.png?lm=1613594475,Viitorul Dăeşti
AO Ypatou,https://tmssl.akamaized.net/images/wappen/small/63702.png?lm=1528667290,Ypato
Enosi Aspropyrgou,https://tmssl.akamaized.net/images/wappen/small/8303.png?lm=1556489625,Aspropyrgos
HSK Zrinjski Mostar,https://tmssl.akamaized.net/images/wappen/small/6808.png?lm=1474921934,NJS
ND Dravinja Kostroj,https://tmssl.akamaized.net/images/wappen/small/20248.png?lm=1424901439,Dravinja
Club Atletic Oradea II,https://tmssl.akamaized.net/images/wappen/small/93423.png?lm=1658406249,CAO Oradea
CSM Alexandria,https://tmssl.akamaized.net/images/wappen/small/37245.png?lm=1550607728,CSM Alexandria
AS Bradu Borca ( - 2021),https://tmssl.akamaized.net/images/wappen/small/86158.png?lm=1646835974,Bradu Borca
Dabas-Gyón FC,https://tmssl.akamaized.net/images/wappen/small/53442.png?lm=1575567604,Dabas-Gyón
Sheffield United,https://tmssl.akamaized.net/images/wappen/small/350.png?lm=1409254138,Ards
Dundela FC,https://tmssl.akamaized.net/images/wappen/small/63170.png?lm=1542560771,Dundela
None,None,Kiryat-Ata/Bialik
Athens Kallithea,https://tmssl.akamaized.net/images/wappen/small/3062.png?lm=1664818473,Kallithea
CS Avantul Periam,https://tmssl.akamaized.net/images/wappen/small/86156.png?lm=1629303047,Avântul Periam
The New Saints,https://tmssl.akamaized.net/images/wappen/small/10734.png?lm=1403618313,TNS
Forfar Athletic FC,https://tmssl.akamaized.net/images/wappen/small/3016.png?lm=1552848725,Forfar
None,None,Ballinamallard Utd
AS Santorinis 2020,https://tmssl.akamaized.net/images/wappen/small/82887.png?lm=1597758015,Santorini
CSM Pascani,https://tmssl.akamaized.net/images/wappen/small/41284.png?lm=1411405162,CSM Paşcani
Dobrudzha Dobrich,https://tmssl.akamaized.net/images/wappen/small/4362.png?lm=1629527361,Dobrudzha
Sényő FC,https://tmssl.akamaized.net/images/wappen/small/58827.png?lm=1574098413,Sényő
Motala AIF,https://tmssl.akamaized.net/images/wappen/small/17381.png?lm=1438695704,Motala AIF
None,None,Kabilio Jaffa
CSM Ceahlaul Piatra Neamt,https://tmssl.akamaized.net/images/wappen/small/8687.png?lm=1618762842,Ceahlăul Piatra Neamţ
Flacara Horezu,https://tmssl.akamaized.net/images/wappen/small/70286.png?lm=1680275901,Flacăra Horezu
None,None,THSE-Szabadkikötő
AS Flacara Moreni,https://tmssl.akamaized.net/images/wappen/small/32290.png?lm=1462035222,Flacăra Moreni
Füzesgyarmati SK,https://tmssl.akamaized.net/images/wappen/small/56169.png?lm=1504779130,Füzesgyarmati SK
Dergview FC,https://tmssl.akamaized.net/images/wappen/small/35843.png?lm=1542560718,Dergview
Sporting Rosiori,https://tmssl.akamaized.net/images/wappen/small/45361.png?lm=1629894856,Sporting Roşiori
Ellidi,https://tmssl.akamaized.net/images/wappen/small/32740.png?lm=1424508710,Elliði
Dunaújváros FC,https://tmssl.akamaized.net/images/wappen/small/27165.png?lm=1416569692,Dunaújváros
Gárdonyi VSC,https://tmssl.akamaized.net/images/wappen/small/52946.png?lm=1456426003,Gárdony
BKV Előre SC,https://tmssl.akamaized.net/images/wappen/small/21345.png?lm=1434472016,BKV Előre
AB Argir,https://tmssl.akamaized.net/images/wappen/small/30484.png?lm=1423492338,AB
Newry City AFC,https://tmssl.akamaized.net/images/wappen/small/6068.png?lm=1535898502,Newry City AFC
CSM Bacau,https://tmssl.akamaized.net/images/wappen/small/86102.png?lm=1631607150,CSM Bacău
Stenhousemuir FC,https://tmssl.akamaized.net/images/wappen/small/3012.png?lm=1552848675,Stenhousemuir
PASA Irodotos,https://tmssl.akamaized.net/images/wappen/small/9073.png?lm=1543668526,Irodotos
GAS Ialysos 1948,https://tmssl.akamaized.net/images/wappen/small/4608.png?lm=1415450008,Ialysos
None,None,SC Popeşti Leordeni
Sanatatea Cluj,https://tmssl.akamaized.net/images/wappen/small/34972.png?lm=1528720109,Sănătatea Cluj
Skra Czestochowa,https://tmssl.akamaized.net/images/wappen/small/25731.png?lm=1689877826,Skra Częstochowa
Brora Rangers FC,https://tmssl.akamaized.net/images/wappen/small/3491.png?lm=1447596689,Brora Rangers
KV Vesturbaejar,https://tmssl.akamaized.net/images/wappen/small/28306.png?lm=1572797309,KV
Braintree Town,https://tmssl.akamaized.net/images/wappen/small/6340.png?lm=1415812450,Braintree
AFC Metalul Buzau,https://tmssl.akamaized.net/images/wappen/small/60792.png?lm=1526909951,Metalul Buzău
SC Bnei Jaffa Ortodoxim,https://tmssl.akamaized.net/images/wappen/small/34910.png?lm=1638055494,Bnei Jaffa
Cowdenbeath FC,https://tmssl.akamaized.net/images/wappen/small/3027.png?lm=1692825185,Cowdenbeath
Dante Botosani,https://tmssl.akamaized.net/images/wappen/small/86060.png?lm=1646230112,Dante Botoşani
CSO Plopeni,https://tmssl.akamaized.net/images/wappen/small/9464.png?lm=1636536736,CSO Plopeni
CS Minerul Costesti,https://tmssl.akamaized.net/images/wappen/small/86151.png?lm=1629303589,Minerul Costeşti
None,None,Mahane Yehuda
SC Dimona,https://tmssl.akamaized.net/images/wappen/small/51827.png?lm=1638055317,Dimona
Eskilstuna City FK,https://tmssl.akamaized.net/images/wappen/small/22111.png?lm=1575823497,Eskilstuna City
Team TG FF,https://tmssl.akamaized.net/images/wappen/small/50173.png?lm=1652366708,Team TG FF
AFC Progresul 1944 Spartac,https://tmssl.akamaized.net/images/wappen/small/60790.png?lm=1512671030,Progresul Spartac
Fraserburgh FC,https://tmssl.akamaized.net/images/wappen/small/23616.png?lm=1447596403,Fraserburgh
CS Faurei,https://tmssl.akamaized.net/images/wappen/small/56504.png?lm=1475873379,CS Făurei
CS Sportul Simleu Silvaniei,https://tmssl.akamaized.net/images/wappen/small/86061.png?lm=1638534350,Sportul Şimleu
PAO Rouf,https://tmssl.akamaized.net/images/wappen/small/6461.png?lm=1672335428,PAO Rouf
CS Magura Cisnadie (2013 - 2021),https://tmssl.akamaized.net/images/wappen/small/86157.png?lm=1618761575,Măgura Cisnădie
CS Corvinul 1921 Hunedoara,https://tmssl.akamaized.net/images/wappen/small/41061.png?lm=1658328354,CS Hunedoara
CS Viitorul Ianca,https://tmssl.akamaized.net/images/wappen/small/86148.png?lm=1631607171,Viitorul Ianca
Stöde IF,https://tmssl.akamaized.net/images/wappen/small/85895.png?lm=1627821626,Stöde IF
FC Stockholm Internazionale,https://tmssl.akamaized.net/images/wappen/small/53133.png?lm=1552924841,Stockholm Internazionale
None,None,H & W Welders
ACS Inainte Modelu,https://tmssl.akamaized.net/images/wappen/small/11324.png?lm=1679931524,Înainte Modelu
Septemvri Simitli,https://tmssl.akamaized.net/images/wappen/small/27122.png?lm=1416146296,Septemvri Simitli
Erzsébeti SMTK,https://tmssl.akamaized.net/images/wappen/small/22014.png?lm=1468706575,ESMTK
Makedonikos Neapolis,https://tmssl.akamaized.net/images/wappen/small/21600.png?lm=1522184809,Makedonikos
AO Agiou Ierotheou,https://tmssl.akamaized.net/images/wappen/small/21888.png?lm=1416997789,Agios Ierotheos
Olimpia Elblag,https://tmssl.akamaized.net/images/wappen/small/6116.png?lm=1481526908,Olimpia Elbląg
Knockbreda FC,https://tmssl.akamaized.net/images/wappen/small/48871.png?lm=1656002662,Knockbreda
Olimpic Cetate Rasnov,https://tmssl.akamaized.net/images/wappen/small/61139.png?lm=1528478450,Cetate Râşnov
Linlithgow Rose FC,https://tmssl.akamaized.net/images/wappen/small/5660.png?lm=1447597632,Linlithgow Rose
Queens University of Charlotte,https://tmssl.akamaized.net/images/wappen/small/72121.png?lm=1617260317,Queens University
Grebbestads IF,https://tmssl.akamaized.net/images/wappen/small/23951.png?lm=1430831092,Grebbestads IF
Jászberényi FC,https://tmssl.akamaized.net/images/wappen/small/21935.png?lm=1553869934,Jászberény
None,None,Hapoel Buayina
Nosaby IF,https://tmssl.akamaized.net/images/wappen/small/17901.png?lm=1472501358,Nosaby IF
Civil Service Strollers FC,https://tmssl.akamaized.net/images/wappen/small/23303.png?lm=1447504188,Civil Service
Elgin City FC,https://tmssl.akamaized.net/images/wappen/small/3028.png?lm=1552849094,Elgin City
Szegedi VSE,https://tmssl.akamaized.net/images/wappen/small/69635.png?lm=1555365193,Szegedi VSE
Sportul Chiscani,https://tmssl.akamaized.net/images/wappen/small/74319.png?lm=1638532922,Sportul Chiscani
Shakhter Petrikov,https://tmssl.akamaized.net/images/wappen/small/80107.png?lm=1586916647,Shakhter Petrikov
