name,club,profile_image,year,market_value
Marcio Benítez,Paysandú Futbol Club,https://img.a.transfermarkt.technology/portrait/small/294829-1475692027.jpg?lm=1,27,-
Ignacio Veleda,I.D. Boquita,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Ricardo Pereira,Leicester City,https://img.a.transfermarkt.technology/portrait/small/215876-1510137446.jpg?lm=1,30,€10.00m
Federico Castellanos,Without Club,https://img.a.transfermarkt.technology/portrait/small/261313-1619977914.jpg?lm=1,30,-
Deco,SS Lazio,https://img.a.transfermarkt.technology/portrait/small/8564-1595427079.jpg?lm=1,46,-
Rodrigo Josviaki,FC Hegelmann,https://img.a.transfermarkt.technology/portrait/small/491955-1661276311.JPG?lm=1,28,€125k
Diego Pérez,Moralo CP,https://img.a.transfermarkt.technology/portrait/small/s_20378_1025_2013_09_23_1.jpg?lm=1,43,-
Jeferson Negueba,Rondoniense SC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Liber Ortigoza,CA Basáñez,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Casemiro,Manchester United,https://img.a.transfermarkt.technology/portrait/small/16306-1699018876.jpg?lm=1,31,€40.00m
Michael Suarez,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
João Cleriston,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Vinicius Junior,Real Madrid,https://img.a.transfermarkt.technology/portrait/small/371998-1664869583.jpg?lm=1,23,€150.00m
Lucas Hernández,Paris Saint-Germain,https://img.a.transfermarkt.technology/portrait/small/281963-1667830435.jpg?lm=1,27,€45.00m
Lucas de los Santos,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Néstor Vilar,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Diogo Vitor,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Leandro Aguirre,Marsaxlokk FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,€50k
Maximiliano Nandín,Unknown,https://img.a.transfermarkt.technology/portrait/small/300914-1646159250.jpg?lm=1,27,-
Elías González,Huracán Fútbol Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Denny Jeske,None,None,None,None
Emiliano Otamendi,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Pedro,CR Flamengo,https://img.a.transfermarkt.technology/portrait/small/432895-1668696996.jpg?lm=1,26,€22.00m
Alfonso Obregón,AC Reggiana 1919,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,51,-
None,None,None,None,None
Cris,Goiás EC,https://img.a.transfermarkt.technology/portrait/small/24946-1534408040.png?lm=1,39,-
Leonardo Bonucci,1.FC Union Berlin,https://img.a.transfermarkt.technology/portrait/small/39983-1693590039.jpg?lm=1,36,€1.50m
Jardiel,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Héctor Acosta,Without Club,https://img.a.transfermarkt.technology/portrait/small/116779-1442400215.jpg?lm=1,32,-
Luis Diego Cordero,Unknown,https://img.a.transfermarkt.technology/portrait/small/s_179571_4720_2013_02_10_1.jpg?lm=1,35,-
Pedrinho,AD Confiança,https://img.a.transfermarkt.technology/portrait/small/30274-1698165059.jpg?lm=1,46,-
Darlan,Levski Sofia,https://img.a.transfermarkt.technology/portrait/small/570582-1691301973.png?lm=1,25,€1.20m
Nicolas Careca,Without Club,https://img.a.transfermarkt.technology/portrait/small/345401-1699056786.jpg?lm=1,26,-
Javi García,Salamanca CF UDS,https://img.a.transfermarkt.technology/portrait/small/s_36350_281_2012_10_25_1.jpg?lm=1,36,-
Santiago García,---,https://img.a.transfermarkt.technology/portrait/small/102432-1612790341.jpg?lm=1,-,-
Brian Ludueña,Deportivo San Pedro,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
None,None,None,None,None
Pablo Olivera,Club Oriental,https://img.a.transfermarkt.technology/portrait/small/76948-1502310198.jpg?lm=1,35,€25k
None,None,None,None,None
Alan Schons,S.E.R.C. Brasil Farroupilha (RS),https://img.a.transfermarkt.technology/portrait/small/378866-1537359738.png?lm=1,30,-
Olivier Giroud,AC Milan,https://img.a.transfermarkt.technology/portrait/small/82442-1661514565.jpg?lm=1,37,€4.00m
Nicolás Céspedes,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Joaquín Collazo,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Rômulo,Without Club,https://img.a.transfermarkt.technology/portrait/small/121756-1449061067.jpg?lm=1,36,€300k
Federico Rodríguez,Club Atlético Progreso,https://img.a.transfermarkt.technology/portrait/small/159778-1593885791.png?lm=1,32,€250k
Alfonso da Silva,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Juan Duarte,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Daylon Claasen,Wadi Degla FC,https://img.a.transfermarkt.technology/portrait/small/51224-1681401929.jpg?lm=1,33,-
Koshiro Akaike,azul claro Numazu U18,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Walisson,Criciúma Esporte Clube,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
Deibys Rocha,Huracán Fútbol Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Talles Magno,New York City FC,https://img.a.transfermarkt.technology/portrait/small/677512-1678633263.jpg?lm=1,21,€12.00m
Bastos,Botafogo de Futebol e Regatas,https://img.a.transfermarkt.technology/portrait/small/195810-1633193060.png?lm=1,32,€1.20m
Gastón Montero,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
Rodrigo Recoba,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Gastón Hernández,CA San Lorenzo de Almagro,https://img.a.transfermarkt.technology/portrait/small/665277-1639162284.JPG?lm=1,25,€4.00m
Lipatin Sports Ltda,None,None,None,None
Joaquín Martínez,Without Club,https://img.a.transfermarkt.technology/portrait/small/58586-1453724145.png?lm=1,36,€200k
Josias Basso,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Andrés Iniesta,Emirates Club,https://img.a.transfermarkt.technology/portrait/small/7600-1685447666.jpg?lm=1,39,€800k
Juliano Chade,Prudentópolis FC,https://img.a.transfermarkt.technology/portrait/small/323921-1561052804.jpg?lm=1,25,-
Nicolás Olivera,Without Club,https://img.a.transfermarkt.technology/portrait/small/53033-1688350681.jpg?lm=1,45,-
João Kuspiosz,Without Club,https://img.a.transfermarkt.technology/portrait/small/305464-1547545030.png?lm=1,29,-
Sebastián González,CA San Martín (San Juan),https://img.a.transfermarkt.technology/portrait/small/s_106404_1775_2012_1.jpg?lm=1,31,€200k
Ronaldinho,AD Perilima de Campina Grande (PB),https://img.a.transfermarkt.technology/portrait/small/3373-1515762355.jpg?lm=1,43,-
Abner,Real Betis Balompié,https://img.a.transfermarkt.technology/portrait/small/646402-1673511236.jpg?lm=1,23,€7.00m
Gabriel Almeida Moreira,Santa Rosa Esporte Clube,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,53,-
Yann Rolim,Tombense Futebol Clube (MG),https://img.a.transfermarkt.technology/portrait/small/336724-1682957992.jpg?lm=1,28,€250k
Xavier Páez,Without Club,https://img.a.transfermarkt.technology/portrait/small/362869-1498677233.jpg?lm=1,29,-
Alessio Tacchinardi,Without Club,https://img.a.transfermarkt.technology/portrait/small/5748-1595514371.jpg?lm=1,48,-
Diego Blanco Rodriguez,Gordola Calcio,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
Jairo Samperio,Without Club,https://img.a.transfermarkt.technology/portrait/small/171167-1532341634.jpg?lm=1,30,€300k
Maximiliano Castilla,CD As Pontes,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Nicolás Techera,Huracán Fútbol Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Maicol Santurio,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Diego Viera,Club Libertad Asunción,https://img.a.transfermarkt.technology/portrait/small/178660-1655147845.JPG?lm=1,32,€450k
Matheus Pato,Shandong Taishan,https://img.a.transfermarkt.technology/portrait/small/314706-1688190278.jpg?lm=1,28,€400k
Juan Pablo Sandín,Club Atlético Bella Vista,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,€75k
Gastón Palacios,CD Juventud Unida (Gualeguaychú),https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,20,-
Erik Acevedo,CA Basáñez,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Breno,Sociedade Esportiva Palmeiras,https://img.a.transfermarkt.technology/portrait/small/52947-1436279954.jpg?lm=1,34,-
Santiago Schirone,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
David Villa,Inter Milan,https://img.a.transfermarkt.technology/portrait/small/7980-1684165569.jpg?lm=1,42,-
Vavá,---,https://img.a.transfermarkt.technology/portrait/small/151248-1528366357.jpg?lm=1,-,-
Álex Fernández,Cádiz CF,https://img.a.transfermarkt.technology/portrait/small/89733-1635329024.jpg?lm=1,31,€3.00m
Franco Gentile,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Walter Pérez,Disqualification,https://img.a.transfermarkt.technology/portrait/small/606272-1572430062.png?lm=1,25,-
Andrew Zamorano,Club Atlético Progreso,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,€200k
Juan Lladó,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Jussimar,Olímpico Esporte Clube (SE),https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Bruno Olivera,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Gabriel Jesus,Arsenal FC,https://img.a.transfermarkt.technology/portrait/small/363205-1669711141.jpg?lm=1,26,€75.00m
Arthur Melo,ACF Fiorentina,https://img.a.transfermarkt.technology/portrait/small/362842-1692880101.jpg?lm=1,27,€15.00m
Xavier Foliadoso,Silva SD,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Roc Nation Sports,None,None,None,None
Maxi Rodríguez,Huachipato FC,https://img.a.transfermarkt.technology/portrait/small/125569-1578908797.jpg?lm=1,33,-
Emiliano Llanes,Huracán Fútbol Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Agustín Rijo,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Rodrigo Celeste,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
Leonardo Bonucci,1.FC Union Berlin,https://img.a.transfermarkt.technology/portrait/small/39983-1693590039.jpg?lm=1,36,€1.50m
Rodrigo Amaral,Club Jorge Wilstermann ,https://img.a.transfermarkt.technology/portrait/small/351595-1494922714.jpg?lm=1,26,€300k
Juan Romero,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Rafael Leão,AC Milan,https://img.a.transfermarkt.technology/portrait/small/357164-1661352687.jpg?lm=1,24,€90.00m
Aldo Massa,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Emanuelle Coyto,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Federico Pereyra,CD San Luis de Quillota,https://img.a.transfermarkt.technology/portrait/small/422746-1503692096.jpg?lm=1,34,€225k
Nacho Fernández,Real Madrid,https://img.a.transfermarkt.technology/portrait/small/58884-1664964956.jpg?lm=1,33,€5.00m
Octavio Colo,CA Juventud de Colonia,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Filipe Almeida,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Douglas Costa,Without Club,https://img.a.transfermarkt.technology/portrait/small/75615-1678022249.jpg?lm=1,33,€1.50m
Takaya Kawanabe,Blaublitz Akita,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Prodigy Players,None,None,None,None
Federico Olivera,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
País Más Deporte,None,None,None,None
None,None,None,None,None
Stars & Friends International Holding GmbH,None,None,None,None
None,None,None,None,None
GR Martinez Assessoria e Propaganda Esportiva Ltda,None,None,None,None
Rodrigo Viera,La Luz Futbol Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,€350k
Jonathan Ferreira,FC Rànger's,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Jeferson Bahia,Foolad FC,https://img.a.transfermarkt.technology/portrait/small/443124-1638713208.jpg?lm=1,31,€300k
Emiliano Álvarez,Miramar Misiones,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,€325k
Vitor Eudes,Fluminense Football Club,https://img.a.transfermarkt.technology/portrait/small/590039-1674434516.jpg?lm=1,25,-
Rodolfo Pini,---,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Diego López,Without Club,https://img.a.transfermarkt.technology/portrait/small/34370-1490690031.jpg?lm=1,42,€300k
Pedro Lucas,Ceará Sporting Club,https://img.a.transfermarkt.technology/portrait/small/718208-1678911545.jpg?lm=1,21,€1.20m
Vavá,---,https://img.a.transfermarkt.technology/portrait/small/151248-1528366357.jpg?lm=1,-,-
Willian Lira,Chonburi FC,https://img.a.transfermarkt.technology/portrait/small/512592-1661257644.jpg?lm=1,29,€450k
None,None,None,None,None
César Peixoto,Krylya Sovetov Samara,https://img.a.transfermarkt.technology/portrait/small/9830-1411398589.jpg?lm=1,43,-
Germán Ferreira,---,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Paulo Dybala,AS Roma,https://img.a.transfermarkt.technology/portrait/small/206050-1641810495.jpg?lm=1,30,€30.00m
Gabriel Pereira,Al-Rayyan SC,https://img.a.transfermarkt.technology/portrait/small/736954-1678634141.jpg?lm=1,22,€7.00m
Brian Gonia,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Jordon Mutch,Without Club,https://img.a.transfermarkt.technology/portrait/small/57207-1521278841.jpg?lm=1,32,€175k
Marcelo Carné,GD Estoril Praia,https://img.a.transfermarkt.technology/portrait/small/s_14881_614_2012_1.jpg?lm=1,33,€300k
Jorge Valdano,Fluminense Football Club,https://img.a.transfermarkt.technology/portrait/small/116747-1544088948.jpg?lm=1,68,-
Luis Díaz,Colorado Rapids,https://img.a.transfermarkt.technology/portrait/small/538984-1678125390.jpg?lm=1,24,€1.50m
Biro Biro,Kolos Kovalivka,https://img.a.transfermarkt.technology/portrait/small/252908-1543832117.jpg?lm=1,29,-
João Cancelo,FC Barcelona,https://img.a.transfermarkt.technology/portrait/small/182712-1675080937.jpg?lm=1,29,€50.00m
Eldder,Clube Atlético Torres Brasil,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,-
Juan Viera,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Santiago Bellini,Uruguay Montevideo FC,https://img.a.transfermarkt.technology/portrait/small/365946-1473707385.jpg?lm=1,27,€150k
Olivier Giroud,AC Milan,https://img.a.transfermarkt.technology/portrait/small/82442-1661514565.jpg?lm=1,37,€4.00m
Patrick Vieira,Bayer 04 Leverkusen,https://img.a.transfermarkt.technology/portrait/small/3183-1458213441.jpg?lm=1,47,-
Wanderson,Sport Club Internacional,https://img.a.transfermarkt.technology/portrait/small/236202-1574609625.png?lm=1,29,€9.00m
Oliver Thederahn,DJK Sparta Bilk,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,38,-
André Morosini,Bela Vista Futebol Cachoeirense,https://img.a.transfermarkt.technology/portrait/small/493553-1591304812.jpg?lm=1,34,-
Marcinho,América Futebol Clube (MG),https://img.a.transfermarkt.technology/portrait/small/432967-1554710805.jpg?lm=1,27,€700k
Jonathan Silveira,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Sebastián Ramírez,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,40,-
Evgeni Naidenov,None,None,None,None
Niagara Sur,None,None,None,None
None,None,None,None,None
Andriy Shevchenko,AFC Bournemouth,https://img.a.transfermarkt.technology/portrait/small/3522-1570438190.jpg?lm=1,47,-
Leniker Chagas,CA Mar de Fondo,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Christian Rodríguez,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,-
Diego Carrillo,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,41,-
Christian Peukert,GFA Rumilly Vallières,https://img.a.transfermarkt.technology/portrait/small/99020-1682069751.jpg?lm=1,63,-
Adriano Chuva,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
Marel Management,None,None,None,None
Matías Bandera,Club Deportivo Recoleta,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Jonathan Pinto,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Rodrigo Colombo,Sport Huancayo,https://img.a.transfermarkt.technology/portrait/small/334082-1699363154.JPG?lm=1,31,€325k
Fredson,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Astur Sports Management Group,None,None,None,None
Pablo Servetti,CE Europa,https://img.a.transfermarkt.technology/portrait/small/473825-1700594194.jpg?lm=1,27,€200k
Taylon,Jerash FC,https://img.a.transfermarkt.technology/portrait/small/607379-1559638861.png?lm=1,28,-
Rodrigo Angelotti,Omiya Ardija,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,€200k
Allan Vieira,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
Marcelinho,GD Estoril Praia,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,45,-
Enrico Vencato,AC Vigasio,https://img.a.transfermarkt.technology/portrait/small/373358-1542313028.jpg?lm=1,24,-
Rodrigo Acosta,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
Sérgio Duarte,AR São Martinho,https://img.a.transfermarkt.technology/portrait/small/234773-1508838375.jpg?lm=1,30,-
Franco Buzón,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Léo Prado,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Juan Babón,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Santiago Ruíz,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Facundo Nadalín,Gimnasia y Esgrima de Mendoza,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,€250k
Bruno Mendes,Guarani Futebol Clube (SP),https://img.a.transfermarkt.technology/portrait/small/216131-1477931380.jpg?lm=1,29,€600k
Emartsoccer,None,None,None,None
Rodrigo Miraglia,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Gianni Guigou,Jeonbuk Hyundai Motors,https://img.a.transfermarkt.technology/portrait/small/5954-1688349590.jpg?lm=1,48,-
Lucas García,Panargiakos APO,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Allan,Al-Wahda FC,https://img.a.transfermarkt.technology/portrait/small/126422-1448529525.jpg?lm=1,32,€5.50m
Maximiliano Silvera,Santos FC,https://img.a.transfermarkt.technology/portrait/small/365827-1676565447.jpg?lm=1,26,€800k
Rodrigo Dias,SCU Torreense U19,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,18,-
Paulinho,Sporting CP,https://img.a.transfermarkt.technology/portrait/small/211072-1612359887.jpg?lm=1,31,€6.50m
Romário,Al-Ittihad Club,https://img.a.transfermarkt.technology/portrait/small/7942-1464018929.jpg?lm=1,57,-
Jonathan Bocão,Agremiação Sportiva Arapiraquense (AL),https://img.a.transfermarkt.technology/portrait/small/347091-1598364623.jpg?lm=1,31,-
Mathías Céspedes,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Ismael Gularte,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
None,None,None,None,None
Pato Cabrera,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
Gian Duarte,CSyD Paso de la Arena,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Gerónimo Beato,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Delis Vargas,Rampla Juniors FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,€200k
Evandro,ABC Futebol Clube (RN),https://img.a.transfermarkt.technology/portrait/small/53359-1445515318.jpg?lm=1,37,-
Mathías Rodríguez,Miramar Misiones,https://img.a.transfermarkt.technology/portrait/small/399796-1448531227.jpg?lm=1,26,€200k
Válber,Deportivo Toluca,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,56,-
Sebastián Rodríguez,CA Peñarol,https://img.a.transfermarkt.technology/portrait/small/131114-1475692775.jpg?lm=1,31,€1.50m
Michael Guerra,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Gastón Mozejko,CA Mar de Fondo,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Gabriel Jesus,Arsenal FC,https://img.a.transfermarkt.technology/portrait/small/363205-1669711141.jpg?lm=1,26,€75.00m
None,None,None,None,None
Carlos Fernández,Real Sociedad,https://img.a.transfermarkt.technology/portrait/small/216464-1544775694.jpg?lm=1,27,€3.00m
Pedro Navas,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Lucas Macedo,Ventforet Kofu,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Luizinho Mello,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Edimar,Without Club,https://img.a.transfermarkt.technology/portrait/small/74314-1442912976.png?lm=1,37,€100k
Marcos Llorente,Atlético de Madrid,https://img.a.transfermarkt.technology/portrait/small/282411-1684159821.jpg?lm=1,28,€35.00m
Enzo Negreira,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Mauro Icardi,Galatasaray,https://img.a.transfermarkt.technology/portrait/small/68863-1671105169.png?lm=1,30,€20.00m
Rômulo,Without Club,https://img.a.transfermarkt.technology/portrait/small/121756-1449061067.jpg?lm=1,36,€300k
Francis,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Ottavio Fantoni,---,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
None,None,None,None,None
Germán Leonforte,SS Santarcangiolese,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,42,-
None,None,None,None,None
Rodrigo Viera,La Luz Futbol Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,€350k
Guillermo Casanova,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Rodrigo Biro,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_269447_679_2012_2.jpg?lm=1,37,-
Esquerdinha,Fluminense FC U17,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,17,€300k
Diego Rossano,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Igor Pimentel,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Gabriel Avellaneda,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
None,None,None,None,None
Darwin Granda,CA Basáñez,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Luan Viana,Mixto EC,https://img.a.transfermarkt.technology/portrait/small/261366-1580201259.jpg?lm=1,27,-
Fabrizio Torres,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,-
Néstor Álvarez,CA Lavalleja,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,43,-
Nicolás Núñez,Electricite du Laos FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,39,-
Jonatan Silva,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Rodrigo Bonora,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Agustín Cáceres,Huracán Fútbol Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Andrés Perdomo,CA Basáñez,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Christian Serrón,Mineros SC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Gian Franco Allala,CA Boston River,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,€350k
Timo Lindermann,TV Kalkum-Wittlaer II,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,42,-
Ángelo De Bellis,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Matías Piñeiro,Salus FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Aimsport,None,None,None,None
Pity Martínez,CA River Plate,https://img.a.transfermarkt.technology/portrait/small/281405-1685033658.PNG?lm=1,30,€5.00m
Facundo Rodríguez,Universidad César Vallejo,https://img.a.transfermarkt.technology/portrait/small/354740-1688338540.jpg?lm=1,28,€250k
Gabriel Gotta,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Luiz Cláudio,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,45,-
Nelson Samurio,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Luiz Meneses,EC Novo Hamburgo,https://img.a.transfermarkt.technology/portrait/small/383434-1633497267.png?lm=1,27,-
Diego Baldriz,CA Mar de Fondo,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Richard Gómez,Club Atletico Platense (Montevideo),https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Facundo Cabrera,Central Español,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
None,None,None,None,None
None,None,None,None,None
Roberto Baggio,AC Nove Stefani Consulting,https://img.a.transfermarkt.technology/portrait/small/4153-1487345469.jpg?lm=1,56,-
Maximiliano Machado,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Matías Molina,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,-
Valentino Fratucello,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Nacho,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,61,-
Gabriel Gómez,Los Halcones,https://img.a.transfermarkt.technology/portrait/small/52028-1523606497.jpg?lm=1,39,-
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
Jefferson Abreu,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
None,None,None,None,None
Marketing Sport Group Agency,None,None,None,None
Vanderlan,Sociedade Esportiva Palmeiras,https://img.a.transfermarkt.technology/portrait/small/816129-1658806524.jpg?lm=1,21,€4.00m
