club,shooting,dribbling_control,passing_vision,tackling_interception,aerial_defense,speed_agility,strength_stamina,decision_making,work_ethic_effort,leadership,teamwork,goalkeeping_abilities,behavioral_attributes,player_traits,club_rating
Busan,10.0,12.375,9.083333333333334,6.875,6.5,13.5,10.833333333333334,9.5,11.0,4.0,8.0,2.0,8.5,2.0,1156.0
Anyang,8.125,10.6875,9.0,6.3125,6.166666666666667,13.583333333333334,9.333333333333334,10.375,10.75,4.375,9.75,1.9285714285714286,5.75,1.75,1156.0
Al-Wahda (SYR),9.666666666666666,11.75,9.11111111111111,8.25,5.777777777777779,11.777777777777779,9.0,10.166666666666668,11.555555555555555,5.333333333333333,10.0,2.0952380952380953,6.5,1.3333333333333333,1156.0
Seongnam,8.875,10.6875,9.5,10.25,7.916666666666667,10.666666666666666,11.25,10.625,10.083333333333334,5.25,11.75,1.75,5.625,2.25,1323.0
Gangwon,10.1875,11.375,9.625,8.6875,5.666666666666667,11.833333333333334,10.75,10.5,10.75,5.25,11.0,2.0,6.875,1.5,1357.0
Seoul E-Land,6.6875,11.375,8.833333333333334,7.1875,4.916666666666667,12.5,8.416666666666666,9.75,9.333333333333334,5.5,9.75,2.142857142857143,6.125,2.25,1156.0
Bucheon 1995,8.125,10.4375,8.875,8.625,6.0,12.333333333333334,9.833333333333334,11.125,12.083333333333334,5.625,11.75,2.107142857142857,6.875,2.0,1156.0
Newcastle Jets,7.5625,11.3125,7.75,6.625,5.666666666666667,12.583333333333334,8.833333333333334,10.5,7.916666666666667,5.625,9.5,1.8571428571428572,5.5,2.25,1267.0
Gyeongnam,8.8125,11.6875,8.583333333333334,7.4375,5.583333333333333,13.25,10.083333333333334,9.0,9.5,4.125,8.25,2.1785714285714284,6.25,2.0,1382.0
Suwon FC,8.0,11.0,9.0,8.0625,5.583333333333333,12.916666666666666,9.083333333333334,9.125,10.333333333333334,5.75,10.25,2.0714285714285716,5.625,1.5,1349.0
Persepolis,7.333333333333334,12.916666666666668,9.722222222222223,7.75,4.222222222222222,13.0,9.444444444444445,10.166666666666666,10.888888888888888,5.5,12.333333333333334,1.9523809523809526,6.166666666666667,2.0,1156.0
Olympic FC,5.3125,9.9375,8.166666666666666,6.875,5.333333333333333,13.333333333333334,7.833333333333333,8.875,9.25,4.5,7.5,2.0714285714285716,6.875,2.75,1156.0
Jeju,9.3125,11.6875,9.875,7.9375,5.75,13.333333333333334,8.25,9.625,11.583333333333334,5.125,10.75,2.2142857142857144,6.5,2.5,1445.0
Brisbane City,5.166666666666666,10.333333333333334,6.666666666666667,5.333333333333334,4.888888888888888,11.444444444444445,6.0,7.833333333333334,7.444444444444444,4.166666666666667,6.666666666666667,2.523809523809524,5.0,2.3333333333333335,1156.0
Altona Magic,8.083333333333332,13.0,8.277777777777777,5.083333333333334,4.111111111111112,12.666666666666666,7.111111111111111,8.666666666666666,8.333333333333334,4.666666666666666,7.333333333333333,2.047619047619048,4.666666666666666,2.0,1156.0
LC Sailors,6.25,9.75,6.875,5.6875,4.5,11.583333333333334,6.166666666666667,7.625,7.666666666666667,5.875,6.75,2.0714285714285716,5.125,1.5,1156.0
Heidelberg Utd,5.083333333333333,10.333333333333334,6.0555555555555545,6.583333333333334,4.666666666666666,13.111111111111112,6.777777777777778,7.5,11.111111111111112,2.833333333333333,8.0,2.238095238095238,4.5,2.0,1156.0
Terengganu,5.375,8.375,6.666666666666667,4.875,3.6666666666666665,12.75,5.666666666666667,8.0,7.666666666666667,5.25,7.0,2.142857142857143,6.125,1.75,1156.0
Foolad,10.25,12.75,11.0,9.75,4.666666666666667,12.666666666666666,9.333333333333334,12.0,11.0,7.5,13.0,2.7142857142857144,6.0,2.0,1156.0
Esteghlal,10.75,15.25,10.333333333333334,6.75,4.333333333333333,13.666666666666666,11.666666666666666,11.0,10.333333333333334,6.0,10.0,2.0,3.0,1.0,1156.0
ECU Joondalup,6.583333333333334,10.333333333333334,7.499999999999999,6.666666666666666,4.333333333333334,10.444444444444445,8.444444444444445,9.333333333333334,8.111111111111112,5.666666666666667,8.0,2.0952380952380953,5.0,1.3333333333333333,1156.0
Port Melbourne SC,5.25,11.75,6.833333333333333,6.25,6.333333333333333,11.0,7.333333333333333,6.5,7.333333333333333,7.5,8.0,2.0,4.5,3.0,1156.0
Jeonnam,8.25,10.6875,8.208333333333334,7.4375,6.916666666666667,11.916666666666666,11.0,9.375,11.416666666666666,4.875,9.0,2.5,7.375,2.5,1298.0
Selangor,4.75,8.75,7.25,4.875,3.3333333333333335,13.25,5.583333333333333,7.75,7.583333333333333,6.75,6.25,1.9642857142857142,5.625,2.0,1156.0
Johor DT,7.25,10.0625,7.208333333333333,5.6875,4.916666666666667,12.333333333333334,6.666666666666667,8.875,7.916666666666667,6.5,5.0,2.0,5.75,3.0,1156.0
Ansan,8.8125,10.5625,9.25,8.4375,6.166666666666667,11.5,9.166666666666666,11.375,9.333333333333334,4.5,10.5,2.1785714285714284,6.75,2.0,1156.0
Avondale FC,7.625,12.875,6.833333333333333,4.0,5.5,13.833333333333334,8.166666666666666,9.5,9.166666666666666,3.25,7.0,2.0714285714285716,3.5,3.0,1156.0
Perak,4.625,8.25,6.833333333333333,5.375,3.5833333333333335,12.666666666666666,6.666666666666667,8.25,7.75,4.625,6.75,2.607142857142857,6.25,2.5,1156.0
Sabah,4.8125,10.0625,7.083333333333333,5.5625,4.083333333333333,13.416666666666666,6.833333333333333,8.375,8.583333333333334,4.875,7.0,2.107142857142857,6.25,2.5,1156.0
Gwelup Croatia,4.5,8.25,7.555555555555556,6.333333333333334,4.444444444444444,12.555555555555557,7.666666666666667,7.333333333333333,10.777777777777777,4.166666666666666,8.333333333333334,2.0476190476190474,5.666666666666667,2.0,1156.0
QD Red Lions,3.7499999999999996,8.416666666666668,5.333333333333333,4.583333333333333,3.777777777777778,10.222222222222221,6.0,7.333333333333333,6.555555555555556,5.166666666666667,5.333333333333333,2.4285714285714284,6.0,1.6666666666666667,1156.0
Lee Man,5.625,9.625,7.375,5.5625,4.0,11.166666666666666,5.833333333333333,8.0,9.083333333333334,5.25,8.0,1.9642857142857142,5.5,2.25,1156.0
Sepahan,8.6875,12.0625,9.541666666666666,7.875,6.25,13.666666666666666,9.916666666666666,10.125,11.25,4.75,8.75,1.8928571428571428,6.0,2.25,1156.0
Edgeworth FC,6.875,9.875,7.708333333333333,6.8125,6.916666666666667,11.75,7.833333333333333,10.5,7.666666666666667,5.375,7.5,1.7857142857142858,6.25,2.25,1156.0
Gold Coast Knights,7.625,10.625,8.333333333333334,6.5,4.666666666666667,11.333333333333334,8.666666666666666,9.75,9.666666666666666,5.25,8.0,2.5,5.5,1.5,1156.0
Asan FC,7.625,11.75,8.625,7.25,5.833333333333333,12.166666666666666,8.166666666666666,11.0,7.5,5.0,8.0,2.0357142857142856,5.5,2.0,1156.0
Pahang,4.75,9.0625,6.416666666666667,4.625,3.25,12.333333333333334,5.666666666666667,9.375,8.666666666666666,5.125,6.0,2.0357142857142856,5.125,2.5,1156.0
South Melbourne,5.875,10.625,8.333333333333334,5.625,3.8333333333333335,13.5,5.0,9.75,9.666666666666666,6.25,6.5,2.2142857142857144,6.0,2.5,1156.0
Sydney United,7.875,9.75,7.833333333333333,6.5,6.666666666666667,12.166666666666666,9.0,10.25,7.333333333333333,4.0,8.5,2.4285714285714284,5.25,2.5,1156.0
Kitchee,5.75,9.0625,7.208333333333333,5.0,6.0,11.5,7.583333333333333,6.875,9.5,4.0,6.75,2.1785714285714284,6.75,2.25,1156.0
TSW Pegasus,6.583333333333332,9.416666666666668,6.111111111111112,5.083333333333333,3.888888888888889,11.888888888888888,5.444444444444444,8.833333333333332,8.222222222222221,4.833333333333333,6.666666666666667,2.380952380952381,5.833333333333333,1.6666666666666667,1156.0
Kedah,4.875,8.6875,6.291666666666667,5.3125,3.25,12.333333333333334,6.166666666666667,8.625,8.0,4.625,6.0,2.0357142857142856,5.625,1.75,1156.0
Geylang Int.,4.25,10.0,6.375,4.375,4.416666666666667,11.916666666666666,6.583333333333333,8.5,8.833333333333334,4.0,5.75,2.2142857142857144,4.5,2.5,1156.0
Bentleigh Greens,6.083333333333334,11.499999999999998,7.666666666666667,4.25,4.555555555555555,12.777777777777779,7.0,8.166666666666666,7.666666666666667,5.5,8.0,2.0,6.0,2.0,1156.0
Penang,4.5625,8.8125,6.416666666666667,5.5625,4.0,11.916666666666666,7.916666666666667,8.875,7.5,4.125,7.0,2.142857142857143,6.875,1.75,1156.0
N. Sembilan,4.6875,9.3125,6.041666666666667,4.3125,2.75,12.333333333333334,7.0,7.5,7.916666666666667,5.5,5.75,2.2142857142857144,6.375,1.75,1156.0
Lake Macquarie City,5.375,10.375,6.0,4.75,4.5,12.166666666666666,3.6666666666666665,9.0,8.666666666666666,3.0,5.5,2.142857142857143,5.25,1.0,1156.0
Punjab FC,5.0,7.375,4.875,3.875,4.916666666666667,10.416666666666666,6.916666666666667,6.75,9.166666666666666,7.25,8.5,2.1785714285714284,6.0,2.5,1156.0
Arema,5.5,10.125,8.0,6.125,5.166666666666667,12.0,6.333333333333333,10.25,8.5,5.75,7.5,2.2857142857142856,3.75,3.0,1156.0
Kuala Lumpur,3.75,9.0,5.375,4.625,4.0,11.166666666666666,6.166666666666667,8.25,6.75,6.625,5.0,1.8928571428571428,6.0,3.25,1156.0
Persija,6.9375,10.0,8.625,6.75,4.583333333333333,10.833333333333334,8.833333333333334,10.75,8.75,6.75,8.5,2.0357142857142856,5.5,3.0,1156.0
Tampines,6.3125,10.4375,8.25,6.8125,5.5,11.75,8.0,7.875,9.166666666666666,7.0,8.0,2.1785714285714284,5.25,2.25,1156.0
Kelantan,5.1875,9.875,6.791666666666667,4.875,3.1666666666666665,12.083333333333334,7.333333333333333,8.375,9.25,5.125,7.5,2.25,6.625,2.5,1156.0
Felda Utd,5.75,9.25,8.666666666666666,6.25,5.0,11.333333333333334,8.333333333333334,9.5,11.0,7.5,7.0,1.8571428571428572,5.0,1.0,1156.0
UiTM,4.8125,10.375,5.958333333333333,4.625,5.25,11.75,5.416666666666667,7.375,6.416666666666667,5.375,5.25,2.142857142857143,5.625,2.25,1156.0
Oakleigh Cannons,7.5,10.8125,8.166666666666666,6.0,6.0,12.333333333333334,8.083333333333334,9.25,9.416666666666666,6.625,8.75,2.0357142857142856,5.0,2.75,1156.0
Cheonan City,4.625,11.25,8.333333333333334,5.75,4.333333333333333,12.166666666666666,7.5,9.5,7.0,5.0,7.0,2.0714285714285716,5.25,2.5,1156.0
Sydney Olympic FC,7.083333333333333,11.0,8.944444444444443,6.916666666666666,5.555555555555556,12.444444444444445,7.333333333333333,9.333333333333334,9.11111111111111,5.166666666666667,10.666666666666666,1.8095238095238095,6.5,2.0,1156.0
Brunswick City,7.625,11.25,7.041666666666667,5.3125,4.416666666666667,11.5,7.666666666666667,8.5,6.666666666666667,4.75,6.5,1.9285714285714286,5.5,1.5,1156.0
PSM,6.9375,9.5625,8.041666666666666,5.875,4.5,11.583333333333334,8.333333333333334,9.875,8.916666666666666,4.125,7.0,2.0357142857142856,5.875,1.75,1156.0
Melaka,4.25,8.4375,6.458333333333333,5.0625,4.166666666666667,13.25,6.0,8.375,6.75,4.5,6.25,1.8571428571428572,7.375,1.75,1156.0
Chennai,11.625,13.75,10.083333333333334,7.25,6.666666666666667,12.166666666666666,10.666666666666666,11.5,11.0,5.75,9.5,2.2142857142857144,5.5,2.0,1261.0
Happy Valley,2.375,9.125,4.916666666666667,2.75,3.1666666666666665,10.666666666666666,3.0,4.0,9.833333333333334,6.5,5.5,2.142857142857143,5.75,2.0,1156.0
Balestier,3.25,9.4375,6.125,4.1875,3.75,11.166666666666666,6.0,7.25,8.5,5.625,6.0,2.0357142857142856,6.75,2.5,1156.0
Tanjong Pagar,4.625,10.25,6.875,5.5,3.25,13.166666666666666,6.0,8.0,8.333333333333334,5.0,6.5,2.2142857142857144,4.625,2.25,1156.0
Persita,5.083333333333333,8.75,6.444444444444444,5.166666666666666,4.222222222222222,12.555555555555555,5.5555555555555545,9.5,9.88888888888889,6.333333333333333,6.666666666666667,2.047619047619048,5.833333333333334,3.0,1156.0
Armadale SC,7.125,9.125,9.333333333333334,7.125,5.5,8.833333333333334,10.666666666666666,10.5,8.333333333333334,4.25,6.0,2.0,3.25,1.5,1156.0
Gyeongju KHNP,7.8125,10.6875,8.791666666666666,8.9375,5.0,10.75,10.0,9.125,11.583333333333334,4.875,11.75,1.9642857142857142,5.875,2.25,1156.0
UKM,3.5625,7.6875,5.5,4.5,2.9166666666666665,11.916666666666666,5.416666666666667,7.875,9.416666666666666,5.0,6.5,2.2857142857142856,6.375,2.5,1156.0
Gangneung City,8.083333333333332,11.166666666666666,9.666666666666666,8.166666666666666,5.222222222222222,12.222222222222221,9.444444444444445,8.833333333333332,9.88888888888889,6.166666666666667,11.0,2.047619047619048,6.5,2.3333333333333335,1156.0
DPMM,6.75,10.583333333333334,8.38888888888889,7.333333333333333,5.0,9.555555555555555,7.222222222222221,9.833333333333332,10.666666666666666,7.0,9.333333333333334,2.1428571428571432,6.0,2.6666666666666665,1156.0
PJ City,4.9375,8.25,6.875,4.875,3.5,12.416666666666666,6.416666666666667,8.25,6.333333333333333,4.5,6.75,2.0,6.0,2.0,1156.0
Barito Putra,6.5,9.125,7.791666666666667,6.0625,4.083333333333333,11.166666666666666,8.583333333333334,9.0,10.416666666666666,6.125,8.0,2.0357142857142856,5.5,1.5,1156.0
Hougang Utd,3.375,9.125,5.291666666666667,4.375,2.25,11.583333333333334,5.916666666666667,7.25,7.75,3.75,5.5,2.2142857142857144,6.125,1.75,1156.0
Persebaya,6.875,11.0,9.041666666666666,6.6875,4.333333333333333,10.833333333333334,7.416666666666667,9.375,7.333333333333333,5.5,8.5,1.8928571428571428,4.625,2.75,1156.0
Tira - Persikabo,7.333333333333334,10.166666666666668,8.444444444444445,7.333333333333334,5.111111111111112,10.444444444444445,9.888888888888888,9.666666666666666,9.555555555555555,7.166666666666666,9.0,2.1904761904761902,7.333333333333333,2.3333333333333335,1156.0
Eastern Lions,6.3125,11.0625,6.75,5.1875,5.0,11.833333333333334,7.166666666666667,7.625,7.583333333333333,6.625,6.25,1.9642857142857142,5.5,1.5,1156.0
PSIS,6.875,10.3125,6.75,6.0,6.083333333333333,10.833333333333334,8.416666666666666,9.0,7.083333333333333,6.625,7.25,2.0357142857142856,5.75,2.25,1156.0
Eastern,6.1875,10.4375,7.916666666666667,7.25,5.166666666666667,12.0,8.5,9.0,8.916666666666666,5.5,8.25,2.107142857142857,6.5,2.25,1156.0
MHDN FC,3.8125,6.625,5.083333333333333,5.375,3.0,10.083333333333334,6.75,5.25,8.666666666666666,4.375,7.5,2.0714285714285716,5.25,3.0,1156.0
Bhayangkara FC,7.166666666666667,11.5,8.777777777777777,6.166666666666666,4.0,11.444444444444443,8.11111111111111,10.0,8.666666666666666,5.333333333333334,8.0,2.4285714285714284,4.166666666666667,1.3333333333333333,1156.0
Balcatta,7.125,9.5,8.166666666666666,7.25,4.166666666666667,11.5,6.833333333333333,8.25,8.0,3.25,11.5,2.142857142857143,5.0,2.0,1156.0
Polis DRM,5.1875,9.5,6.541666666666667,4.75,4.0,11.0,6.666666666666667,7.875,10.75,4.5,7.0,1.9285714285714286,4.75,1.75,1156.0
Bayswater City,7.4375,9.0,8.416666666666666,7.6875,5.25,11.166666666666666,10.083333333333334,9.5,10.166666666666666,3.0,8.0,2.107142857142857,4.5,2.25,1156.0
Bali United,4.6875,10.0,6.166666666666667,5.125,2.8333333333333335,13.0,6.25,8.125,9.166666666666666,3.5,6.5,2.0357142857142856,4.125,1.5,1156.0
Niigata Unicorn (Singapore),4.0,8.6875,5.666666666666667,4.0,3.4166666666666665,11.916666666666666,5.5,7.0,8.333333333333334,2.375,6.0,2.0,5.5,2.0,1156.0
Kalteng Putra FC,3.625,8.0,6.833333333333333,4.625,3.0,12.333333333333334,4.5,9.75,7.333333333333333,8.0,6.5,2.0714285714285716,6.75,2.0,1156.0
Daejeon Korail,7.25,10.25,9.333333333333334,10.0,6.666666666666667,9.666666666666666,9.666666666666666,9.0,9.666666666666666,6.0,12.0,2.142857142857143,5.0,3.0,1156.0
Borneo FC,5.0,10.0,6.333333333333333,5.5,2.6666666666666665,15.0,3.6666666666666665,8.5,5.0,6.0,6.0,1.8571428571428572,3.0,2.0,1156.0
Southern District,4.75,8.75,4.916666666666667,2.875,4.0,10.333333333333334,8.333333333333334,7.5,9.666666666666666,3.25,6.5,1.7857142857142858,6.75,2.5,1156.0
Badak Lampung,5.833333333333334,9.416666666666666,7.0555555555555545,5.833333333333334,3.888888888888889,11.777777777777777,7.888888888888889,9.166666666666666,8.888888888888888,5.166666666666667,6.666666666666667,2.047619047619048,6.833333333333333,1.6666666666666667,1156.0
Moreland Zebras,6.5,9.75,5.666666666666667,6.0,5.666666666666667,11.333333333333334,8.0,8.5,6.666666666666667,3.5,4.0,2.142857142857143,8.0,3.0,1156.0
Resources Capital,2.5625,8.5625,5.125,3.375,2.8333333333333335,11.083333333333334,5.416666666666667,5.125,7.833333333333333,3.75,5.5,2.2857142857142856,5.25,1.25,1156.0
Persipura,8.25,9.5,8.277777777777777,6.916666666666667,5.000000000000001,10.666666666666666,9.555555555555555,9.666666666666668,10.444444444444445,6.333333333333334,7.666666666666667,2.4285714285714284,5.333333333333334,1.6666666666666667,1156.0
CB,4.5625,7.625,4.0,4.5625,3.6666666666666665,10.666666666666666,6.0,6.375,8.583333333333334,4.5,7.5,2.4642857142857144,5.125,2.5,1156.0
Floreat Athena,6.833333333333334,10.166666666666668,9.333333333333334,6.75,4.333333333333333,11.666666666666666,8.666666666666666,8.5,10.444444444444445,5.5,8.333333333333334,2.0476190476190474,6.0,2.3333333333333335,1156.0
Madura United,5.75,9.5,7.5,5.625,5.666666666666667,11.0,7.5,8.0,7.666666666666667,4.25,7.0,2.142857142857143,5.75,2.0,1156.0
Sarawak Utd,5.3125,9.4375,7.541666666666667,5.625,3.9166666666666665,11.916666666666666,6.416666666666667,9.25,7.583333333333333,6.5,6.75,2.0714285714285716,7.0,2.0,1156.0
Kerala FC,2.75,6.8125,5.083333333333333,5.25,4.25,10.833333333333334,6.5,7.5,6.583333333333333,5.25,7.25,2.1785714285714284,6.0,2.25,1156.0
Dandenong City,5.583333333333333,11.416666666666666,6.388888888888889,5.5,3.0,12.222222222222223,7.444444444444444,8.666666666666666,7.777777777777778,4.166666666666666,6.666666666666667,2.2380952380952386,6.666666666666667,2.6666666666666665,1156.0
Mitra Kukar,5.416666666666667,8.916666666666666,7.555555555555556,6.5,3.9999999999999996,12.777777777777779,7.111111111111112,9.833333333333334,8.444444444444445,6.166666666666667,8.0,1.9047619047619047,7.333333333333334,1.6666666666666667,1156.0
Young Lions,4.4375,8.3125,6.291666666666667,4.75,4.166666666666667,11.833333333333334,4.166666666666667,7.625,6.833333333333333,4.25,6.5,2.0357142857142856,6.25,1.75,1156.0
Gimhae,8.25,10.75,9.666666666666666,7.0,6.0,10.666666666666666,11.0,9.5,10.0,5.0,9.0,1.7142857142857142,7.0,1.0,1156.0
Adelaide Croatia Raiders,4.375,9.1875,6.25,4.1875,3.5,11.666666666666666,6.0,9.375,8.0,3.625,6.5,1.9642857142857142,5.25,2.0,1156.0
Rangers (HKG),4.1875,7.5625,6.666666666666667,4.5,3.5,10.833333333333334,5.333333333333333,7.5,7.75,4.5,5.75,2.1785714285714284,6.125,2.0,1156.0
Busan TC,5.75,8.75,6.333333333333333,6.625,6.333333333333333,11.333333333333334,9.833333333333334,9.75,9.333333333333334,4.25,9.5,1.7857142857142858,7.0,3.0,1156.0
Persib,6.6875,9.375,8.041666666666666,6.1875,4.0,12.916666666666666,9.333333333333334,9.375,9.333333333333334,4.5,9.0,2.3214285714285716,6.0,2.0,1156.0
Persiba,5.4375,9.3125,7.458333333333333,7.5,4.416666666666667,11.5,7.083333333333333,9.25,10.416666666666666,6.5,7.75,2.3214285714285716,4.625,1.5,1156.0
Persik,3.625,9.0,8.0,5.75,2.5,12.0,10.166666666666666,8.75,7.5,6.5,6.0,1.8571428571428572,7.25,1.5,1156.0
North Eastern FC,4.625,6.625,5.5,3.8125,2.1666666666666665,12.25,4.583333333333333,4.375,7.333333333333333,5.0,8.0,2.142857142857143,4.875,1.75,1156.0
Persiraja,6.9375,10.125,7.208333333333333,6.1875,7.0,12.833333333333334,6.833333333333333,10.0,9.333333333333334,6.0,6.75,2.0,5.25,2.0,1156.0
Semen Padang,7.125,9.5,8.416666666666666,7.1875,4.25,10.916666666666666,6.166666666666667,9.125,7.833333333333333,5.625,8.5,1.8928571428571428,5.375,2.25,1156.0
Sulut Utd,6.0625,9.375,7.875,7.125,4.5,11.583333333333334,6.666666666666667,8.75,8.333333333333334,5.875,7.5,2.2142857142857144,6.875,2.25,1156.0
PSS,4.5,11.0,8.416666666666666,5.625,4.5,12.166666666666666,5.666666666666667,8.0,8.5,2.75,6.5,2.4285714285714284,3.75,3.0,1156.0
Lambton Jaffas,7.0,9.833333333333332,6.888888888888888,5.166666666666667,4.333333333333334,12.666666666666666,7.4444444444444455,10.333333333333334,7.444444444444444,7.333333333333333,6.666666666666667,2.0952380952380953,4.5,2.3333333333333335,1156.0
Kuching,5.75,9.6875,6.708333333333333,4.8125,5.333333333333333,9.25,6.833333333333333,8.125,8.916666666666666,4.25,6.25,1.9285714285714286,5.0,1.5,1156.0
Tiddim Road FC,3.5625,6.125,4.416666666666667,4.1875,3.9166666666666665,10.0,6.583333333333333,7.25,10.666666666666666,6.125,6.25,2.3214285714285716,6.125,2.0,1156.0
Persela,5.1875,9.5625,7.208333333333333,6.375,3.6666666666666665,11.583333333333334,8.166666666666666,8.375,8.916666666666666,5.25,7.5,2.3214285714285716,5.625,1.75,1156.0
Dandenong Thunder FC,6.75,13.0,8.166666666666666,6.5,7.0,13.0,8.0,8.5,7.0,6.0,7.0,1.8571428571428572,4.5,1.0,1156.0
Kashmir FC,7.0,7.375,6.5,4.375,3.8333333333333335,10.0,7.666666666666667,4.5,10.333333333333334,8.25,10.0,2.2142857142857144,4.75,2.0,1261.0
PSMS,4.916666666666667,7.333333333333333,6.722222222222221,5.75,5.333333333333333,11.333333333333334,6.222222222222222,8.833333333333334,6.555555555555556,3.833333333333333,7.333333333333333,2.238095238095238,6.333333333333333,1.3333333333333333,1156.0
Aizawl FC,4.6875,6.1875,5.166666666666667,4.625,3.5833333333333335,10.916666666666666,7.083333333333333,5.75,9.083333333333334,6.625,7.5,2.0357142857142856,6.0,1.5,1156.0
Tiga Naga,4.125,8.0,6.166666666666667,4.6875,4.666666666666667,11.833333333333334,5.416666666666667,6.125,7.833333333333333,5.0,6.25,1.9642857142857142,5.75,2.0,1156.0
Campbelltown City,5.166666666666667,9.833333333333334,5.833333333333333,5.0,3.888888888888889,11.777777777777777,5.666666666666667,6.5,6.111111111111112,3.0,5.666666666666667,1.9523809523809526,4.166666666666666,1.3333333333333333,1156.0
PSIM,3.0,7.5,5.833333333333333,2.25,3.6666666666666665,12.0,6.0,5.5,4.333333333333333,6.5,5.0,1.5714285714285714,4.0,3.0,1156.0
Muba Babel Utd,5.9375,8.5625,6.25,6.0,4.416666666666667,11.833333333333334,8.666666666666666,9.0,8.5,4.75,6.5,2.3214285714285716,7.5,2.25,1156.0
Green Gully,4.0,9.5,5.333333333333333,3.5,2.6666666666666665,16.333333333333332,6.333333333333333,6.0,7.333333333333333,2.0,4.0,1.0,2.5,1.0,1156.0
Kelantan Utd,3.375,8.125,6.25,4.125,2.1666666666666665,11.666666666666666,4.5,11.25,7.333333333333333,6.5,5.5,1.7142857142857142,5.0,2.0,1156.0
Persewar,3.875,8.75,6.083333333333333,5.125,4.833333333333333,11.333333333333334,6.666666666666667,8.0,7.833333333333333,7.75,5.5,1.9285714285714286,5.75,2.0,1156.0
Sriwijaya FC,5.6875,10.375,7.125,6.0625,3.0,11.75,7.166666666666667,9.0,7.833333333333333,5.625,7.25,1.8928571428571428,5.0,1.75,1156.0
Monaro Panthers,5.4375,9.125,6.291666666666667,4.0625,4.75,12.416666666666666,4.666666666666667,7.5,6.333333333333333,5.25,6.0,2.2857142857142856,4.5,2.0,1156.0
Pascoe Vale,8.5,10.875,8.666666666666666,6.375,5.0,11.5,8.0,8.25,9.166666666666666,6.0,6.5,2.142857142857143,8.25,1.5,1156.0
DPMM II,3.3333333333333335,6.333333333333333,4.888888888888888,4.333333333333333,4.222222222222222,11.222222222222223,5.444444444444444,8.5,5.5555555555555545,3.5,5.666666666666667,2.047619047619048,6.166666666666666,1.3333333333333333,1156.0
Chennai City,4.125,6.8125,4.916666666666667,4.75,4.5,11.333333333333334,6.75,7.375,7.916666666666667,3.875,6.75,2.25,5.25,1.75,1156.0
Persekat,3.8125,7.5625,5.5,5.1875,5.25,12.916666666666666,5.916666666666667,8.375,8.083333333333334,3.875,6.25,2.1785714285714284,7.375,1.25,1156.0
Cilegon United,5.4375,7.5625,7.125,6.0,4.0,11.583333333333334,7.416666666666667,8.875,7.916666666666667,6.375,7.75,2.392857142857143,3.625,1.5,1156.0
KL Rovers,4.25,8.916666666666666,5.333333333333333,4.083333333333334,4.000000000000001,12.222222222222223,7.222222222222222,8.333333333333334,7.333333333333332,4.333333333333333,5.666666666666667,1.857142857142857,5.5,2.0,1156.0
Al-Shorta (IRQ),10.0,11.75,10.0,8.0,6.0,12.5,10.166666666666666,11.0,13.833333333333334,6.5,8.5,2.0,5.0,2.5,1253.0
Gungahlin United,6.4375,10.8125,7.333333333333333,5.4375,5.166666666666667,12.416666666666666,7.166666666666667,8.5,7.916666666666667,3.375,6.5,2.0357142857142856,5.0,1.75,1156.0
PSBS,3.75,8.5625,5.708333333333333,3.4375,3.0,12.166666666666666,5.5,6.625,6.5,6.125,5.25,1.9642857142857142,5.75,2.25,1156.0
Perserang,4.166666666666667,7.333333333333333,6.5,5.250000000000001,3.222222222222222,12.888888888888891,6.333333333333333,7.833333333333334,7.444444444444444,5.333333333333333,6.666666666666667,2.2857142857142856,5.333333333333334,1.0,1156.0
Changwon,6.166666666666667,9.333333333333332,8.333333333333334,7.833333333333333,4.777777777777778,10.777777777777779,9.444444444444445,9.0,9.777777777777777,5.0,9.0,1.9047619047619049,6.0,1.6666666666666667,1156.0
Persijap,3.2500000000000004,8.333333333333334,5.722222222222222,3.75,3.222222222222222,11.444444444444445,5.333333333333333,7.5,9.11111111111111,3.6666666666666665,5.333333333333333,1.9047619047619047,4.5,3.0,1156.0
Adelaide City,5.375,9.125,5.166666666666667,3.625,4.166666666666667,12.166666666666666,5.5,7.25,5.666666666666667,5.75,5.0,2.0,6.25,3.0,1156.0
Olmaliq,9.125,11.125,9.833333333333334,8.5,5.333333333333333,13.0,8.333333333333334,10.75,12.0,5.75,11.0,2.5714285714285716,5.5,2.5,1156.0
Cockburn City,4.916666666666667,9.5,6.333333333333333,5.583333333333333,4.888888888888889,13.0,5.666666666666667,8.166666666666666,8.222222222222221,5.333333333333333,7.666666666666667,2.3333333333333335,4.833333333333333,2.0,1156.0
Delhi FC,3.6875,6.6875,5.0,3.25,3.4166666666666665,11.5,6.166666666666667,6.125,8.5,6.25,6.25,1.8214285714285714,6.625,2.75,1156.0
Tiong Bahru,3.0833333333333335,9.583333333333332,5.555555555555556,5.416666666666667,3.6666666666666665,9.666666666666666,6.666666666666667,6.333333333333333,10.333333333333334,5.166666666666666,6.333333333333333,2.0952380952380953,5.5,1.6666666666666667,1156.0
Lokomotiv Toshkent,9.0,10.583333333333334,9.944444444444445,9.666666666666666,6.4444444444444455,12.888888888888888,9.333333333333334,11.333333333333332,10.222222222222223,5.833333333333333,10.333333333333334,2.142857142857143,5.0,2.3333333333333335,1156.0
