club,shooting,dribbling_control,passing_vision,tackling_interception,aerial_defense,speed_agility,strength_stamina,decision_making,work_ethic_effort,leadership,teamwork,goalkeeping_abilities,behavioral_attributes,player_traits,club_rating
Deportivo Maldonado,11.05,12.3,11.033333333333333,9.8,6.333333333333333,10.266666666666666,9.333333333333334,11.100000000000001,10.2,6.1,11.6,2.142857142857143,6.6,2.2,1156.0
YPI,8.75,10.1,9.133333333333333,11.25,7.733333333333333,12.0,11.0,11.2,12.066666666666668,7.1,12.4,2.1142857142857143,6.2,2.0,1156.0
REM,9.65,10.9,9.333333333333334,10.0,6.199999999999999,12.533333333333333,10.133333333333333,10.5,9.666666666666666,6.1,10.2,1.9428571428571426,5.9,1.8,1156.0
CAX,9.600000000000001,12.2,10.433333333333332,8.85,6.199999999999999,12.133333333333333,10.333333333333334,10.9,10.133333333333333,4.7,11.4,2.0571428571428574,5.800000000000001,2.6,1156.0
Tigres de Colombia F.C.,8.15,9.95,9.0,9.75,5.866666666666667,11.799999999999999,10.800000000000002,8.7,9.866666666666667,2.7,9.2,2.0,5.2,2.0,1156.0
Racing de Montevideo,8.3,11.3,9.366666666666667,9.700000000000001,6.666666666666667,11.533333333333333,9.4,8.9,10.0,5.7,11.0,2.0,5.9,1.8,1331.0
Retrô,8.15,10.75,8.4,10.1,6.733333333333334,12.733333333333334,9.6,11.100000000000001,12.266666666666667,5.0,10.4,2.2285714285714286,5.9,1.8,1156.0
Fortaleza C.E.I.F.,7.949999999999999,10.7,8.5,9.6,5.533333333333334,11.799999999999999,10.4,9.399999999999999,9.533333333333333,6.199999999999999,9.4,2.3714285714285714,4.8999999999999995,2.0,1156.0
Real Santander,8.5,10.05,8.633333333333333,8.6,5.8,11.533333333333333,10.666666666666666,9.3,10.4,6.2,9.2,2.1428571428571432,6.800000000000001,2.0,1156.0
Boston River,10.049999999999999,12.6,10.733333333333334,9.85,6.466666666666666,11.733333333333334,10.200000000000001,9.899999999999999,9.6,4.7,12.0,1.7428571428571427,6.3,2.2,1419.0
Deportes Vallenar,6.6,10.6,8.166666666666666,8.8,4.733333333333333,11.666666666666666,7.266666666666667,9.899999999999999,9.600000000000001,4.3,8.2,1.9142857142857144,6.0,2.2,1156.0
XV de Piracicaba,9.625,10.625,8.791666666666666,11.375,6.916666666666667,12.25,10.666666666666666,10.375,10.916666666666666,6.0,10.75,2.0357142857142856,6.75,2.25,1156.0
SBE,7.699999999999999,9.649999999999999,8.9,11.5,6.8,11.799999999999999,11.866666666666665,11.4,13.066666666666668,6.9,12.6,1.942857142857143,6.800000000000001,2.2,1156.0
Progreso,9.9,10.85,9.200000000000001,11.95,6.266666666666667,11.866666666666665,9.799999999999999,10.7,11.933333333333332,5.6000000000000005,11.6,2.1714285714285717,5.8999999999999995,2.2,1374.0
ECS,8.8,10.8,9.6,10.5,7.0666666666666655,11.4,11.4,10.6,12.066666666666668,5.4,12.6,1.9714285714285715,5.9,2.4,1156.0
BRU,6.7,10.899999999999999,7.733333333333334,8.850000000000001,5.0,11.799999999999999,9.0,10.0,11.066666666666668,4.8,10.6,2.142857142857143,6.9,2.2,1156.0
Atibaia,7.5,9.399999999999999,8.5,11.15,7.133333333333334,11.200000000000001,11.866666666666667,10.0,11.800000000000002,6.3,12.6,1.8571428571428574,6.6000000000000005,1.6,1156.0
PAY,7.5,9.5,8.666666666666666,9.625,4.5,13.0,7.833333333333333,12.0,10.5,3.25,9.0,1.8571428571428572,5.25,1.0,1156.0
FAC,7.699999999999999,9.15,8.433333333333332,10.95,5.866666666666667,12.333333333333334,9.8,8.9,11.533333333333333,5.0,10.0,1.6571428571428573,5.4,2.4,1156.0
VRE,5.95,9.8,7.533333333333332,8.2,5.266666666666667,11.6,8.0,9.3,10.533333333333333,4.4,8.4,2.0,5.6,2.2,1156.0
Llacuabamba,7.25,11.083333333333334,9.388888888888888,10.5,5.333333333333333,13.333333333333334,8.333333333333334,12.0,8.888888888888888,4.5,9.666666666666666,1.8095238095238095,4.666666666666666,2.0,1156.0
Novo Hamburgo,8.375,9.0625,8.833333333333334,11.6875,7.416666666666667,11.25,11.333333333333334,10.875,12.25,4.625,12.75,1.5357142857142858,6.75,2.5,1156.0
Pouso Alegre,7.9375,11.3125,9.5,9.4375,7.0,12.0,9.583333333333334,10.125,10.5,4.75,11.75,1.8571428571428572,5.625,3.0,1156.0
Pelotas,8.549999999999999,11.0,8.766666666666667,8.6,5.533333333333334,12.266666666666667,9.333333333333334,10.399999999999999,10.866666666666667,4.7,10.8,2.1999999999999997,5.8999999999999995,2.6,1156.0
Deportes Linares,8.200000000000001,10.899999999999999,9.566666666666668,8.75,5.533333333333334,10.866666666666667,9.200000000000001,10.100000000000001,9.133333333333333,5.7,11.8,2.1142857142857143,5.0,2.6,1156.0
Unión Comercio,7.550000000000001,10.25,8.966666666666667,9.0,5.466666666666666,12.0,7.333333333333333,9.600000000000001,10.133333333333335,5.5,8.8,1.9428571428571428,6.3999999999999995,2.2,1156.0
Rampla Juniors,9.700000000000001,12.55,10.2,9.7,6.466666666666666,11.066666666666665,10.466666666666667,9.0,8.666666666666666,6.0,9.4,2.057142857142857,5.4,2.0,1300.0
Comerciantes,7.300000000000001,9.75,7.966666666666666,9.1,5.133333333333333,13.266666666666666,6.666666666666667,10.1,8.533333333333333,4.0,7.2,2.2,6.6000000000000005,2.4,1156.0
Cianorte,9.333333333333334,10.833333333333332,9.944444444444445,10.583333333333334,7.222222222222221,11.333333333333334,10.666666666666666,9.166666666666668,11.333333333333334,3.6666666666666665,11.0,2.333333333333333,6.5,2.3333333333333335,1156.0
Pirata FC,7.1499999999999995,9.55,6.966666666666668,9.45,4.333333333333333,13.266666666666666,7.400000000000001,9.7,9.666666666666666,4.5,8.2,2.085714285714286,6.6,2.6,1156.0
Aimoré,9.5625,10.375,9.083333333333334,9.6875,6.583333333333333,11.25,10.583333333333334,10.5,12.333333333333334,6.0,10.5,2.0,6.75,1.75,1156.0
ARN,7.8,10.399999999999999,8.966666666666667,10.149999999999999,5.333333333333333,11.799999999999999,9.4,10.8,11.0,6.5,11.0,2.1999999999999997,5.9,2.0,1156.0
Villa Española,10.4,11.299999999999999,9.733333333333333,9.7,6.199999999999999,9.666666666666666,10.266666666666667,9.6,9.666666666666666,5.7,11.4,2.314285714285714,7.0,1.8,1156.0
MAN,8.700000000000001,10.95,10.266666666666667,10.0,6.0,11.466666666666669,9.666666666666666,10.0,9.6,5.6,11.4,2.1428571428571432,7.0,2.4,1156.0
Sertãozinho,7.6,10.600000000000001,8.799999999999999,10.799999999999999,7.133333333333333,11.933333333333332,10.466666666666667,10.2,12.0,5.4,13.0,2.0571428571428574,6.1,2.0,1156.0
Sud América,10.25,12.083333333333334,10.5,8.166666666666666,6.222222222222222,10.777777777777779,9.0,8.333333333333334,9.222222222222223,6.666666666666667,10.0,1.9523809523809523,6.0,2.0,1335.0
URT,8.75,10.6,9.466666666666667,9.2,5.866666666666667,11.866666666666667,10.866666666666667,10.3,11.333333333333334,5.9,12.0,2.2,6.199999999999999,3.0,1156.0
BEC,7.333333333333333,9.583333333333334,8.055555555555555,8.333333333333334,5.444444444444444,12.111111111111109,8.222222222222221,10.166666666666668,9.777777777777777,3.8333333333333335,9.333333333333334,2.238095238095238,6.166666666666667,2.0,1156.0
Fernández Vial,7.25,11.2,7.800000000000001,7.250000000000001,3.6666666666666665,11.333333333333334,6.266666666666666,10.3,8.666666666666666,6.2,9.0,2.257142857142857,6.0,2.6,1156.0
Deportes Limache,7.1000000000000005,10.75,8.433333333333334,7.4,5.733333333333333,11.200000000000001,9.4,9.3,8.933333333333332,4.4,10.8,2.3714285714285714,5.7,1.6,1156.0
Esportivo,9.4,10.35,9.700000000000001,10.0,7.133333333333333,11.133333333333333,11.133333333333335,10.7,12.200000000000001,7.1,11.8,2.028571428571429,6.3,2.2,1156.0
JOI,8.8,9.75,8.666666666666666,11.299999999999999,7.3999999999999995,11.200000000000001,11.333333333333334,10.5,12.066666666666668,7.0,11.8,1.9142857142857141,7.6,2.2,1156.0
BPB,8.15,11.6,9.233333333333333,8.1,6.3999999999999995,13.0,9.200000000000001,10.3,9.266666666666666,6.6000000000000005,10.2,1.942857142857143,5.800000000000001,2.0,1156.0
Deportes Concepción,8.6,12.0,8.933333333333334,5.8,4.133333333333333,12.266666666666666,8.333333333333334,9.4,9.4,5.0,8.8,2.0857142857142863,4.6,2.2,1156.0
POR,8.35,9.1,8.633333333333333,10.5,7.533333333333334,11.6,10.333333333333334,10.4,11.199999999999998,4.5,10.2,2.142857142857143,6.0,1.8,1156.0
Colchagua,8.125,10.125,9.166666666666666,9.5625,5.583333333333333,9.833333333333334,10.166666666666666,10.625,9.25,7.625,11.5,1.8214285714285714,6.25,2.5,1156.0
Tacuarembó F.C.,8.75,9.3125,9.25,10.375,6.166666666666667,10.666666666666666,9.333333333333334,10.125,10.833333333333334,5.875,12.5,2.0357142857142856,7.625,1.25,1316.0
MAD,8.6875,10.375,9.416666666666666,10.5625,7.583333333333333,12.0,10.5,11.25,10.666666666666666,5.125,10.5,2.107142857142857,5.625,2.75,1156.0
Atenas de San Carlos,8.55,11.2,8.766666666666666,9.7,5.933333333333334,11.0,8.066666666666668,9.4,9.266666666666666,6.5,11.2,2.0857142857142854,4.8999999999999995,2.0,1269.0
Cabofriense,7.050000000000001,11.149999999999999,8.266666666666667,9.0,5.266666666666667,11.866666666666667,9.333333333333334,10.1,11.200000000000001,5.6,10.6,2.085714285714286,6.8,2.2,1156.0
Rocha F.C.,7.375,11.0625,8.666666666666666,8.6875,5.916666666666667,12.583333333333334,9.083333333333334,8.5,8.916666666666666,5.0,10.0,2.0714285714285716,6.75,2.0,1156.0
Marcílio Dias,6.8999999999999995,9.950000000000001,8.200000000000001,8.95,6.466666666666668,12.199999999999998,9.866666666666665,10.3,10.733333333333334,4.7,9.2,2.3428571428571425,6.4,2.0,1156.0
Floresta (CE),8.700000000000001,9.95,8.333333333333334,10.3,7.133333333333334,12.4,9.6,10.399999999999999,10.200000000000001,4.4,11.0,2.0,5.5,2.0,1156.0
SAL,8.200000000000001,10.149999999999999,8.466666666666667,10.45,5.533333333333334,12.0,8.933333333333334,9.1,11.133333333333333,5.3,10.0,2.1142857142857143,5.199999999999999,2.0,1156.0
Hercílio Luz,8.6,10.75,8.766666666666666,8.55,6.2,11.866666666666665,9.200000000000001,10.8,10.333333333333334,6.0,11.0,1.8571428571428572,6.800000000000001,2.4,1156.0
São Luiz,7.199999999999999,9.0,7.8999999999999995,11.7,6.866666666666666,10.799999999999999,10.666666666666666,10.4,12.799999999999999,7.6000000000000005,12.2,1.8571428571428574,7.4,2.0,1156.0
Albion,9.1,9.55,9.033333333333333,11.25,6.066666666666666,9.666666666666666,9.200000000000001,10.7,9.666666666666666,5.6000000000000005,11.0,2.342857142857143,6.6000000000000005,2.0,1156.0
Villa Teresa,9.75,10.149999999999999,9.066666666666668,11.2,7.2,10.333333333333334,10.533333333333333,9.2,10.6,5.800000000000001,11.4,2.314285714285714,7.2,2.4,1156.0
Bahia de Feira,8.6,9.8,8.533333333333333,10.100000000000001,6.333333333333333,11.4,10.4,10.7,11.266666666666666,6.1000000000000005,10.8,2.2285714285714286,5.8,2.6,1156.0
Los Caimanes,7.125,10.1875,8.5,9.9375,4.416666666666667,11.333333333333334,8.25,10.5,11.0,5.125,10.0,2.1785714285714284,5.125,2.0,1156.0
FC Cascavel,7.9,11.399999999999999,9.566666666666668,8.65,5.066666666666667,12.866666666666667,8.933333333333334,9.7,11.0,5.5,10.0,2.028571428571429,6.4,1.8,1156.0
Audax (SP),9.149999999999999,9.6,8.1,10.0,7.0,12.0,8.733333333333334,9.899999999999999,9.466666666666667,5.3,11.0,2.0571428571428574,5.7,2.0,1156.0
Sport Rosario,5.6499999999999995,9.100000000000001,6.933333333333334,8.95,4.866666666666666,10.733333333333333,6.133333333333333,9.3,9.0,3.6999999999999997,7.6,2.1142857142857143,5.5,1.8,1156.0
Cerrito,9.25,11.3125,9.666666666666666,9.5,6.0,11.916666666666666,9.416666666666666,10.25,9.583333333333334,4.875,9.75,2.4642857142857144,4.75,1.75,1156.0
Bangu,8.65,10.8,8.166666666666666,9.25,6.466666666666666,10.733333333333334,10.666666666666666,10.600000000000001,10.866666666666667,5.0,10.0,1.942857142857143,5.5,2.2,1156.0
Atlético Patrocinense,8.8,11.0,8.833333333333334,9.85,6.3999999999999995,11.866666666666665,9.999999999999998,10.4,11.199999999999998,5.4,10.2,2.2285714285714286,7.1,1.8,1156.0
Afogados da Ingazeira,6.9,10.35,8.066666666666666,8.149999999999999,4.733333333333333,11.933333333333332,8.933333333333332,10.100000000000001,9.333333333333332,6.1,8.0,2.1428571428571432,6.300000000000001,2.2,1156.0
Uberlândia,7.3500000000000005,10.2,8.6,9.5,5.066666666666667,12.933333333333332,8.333333333333334,11.0,9.333333333333334,4.1,8.6,2.1142857142857143,6.0,2.4,1156.0
Concórdia,6.75,10.625,7.5,9.625,6.166666666666667,13.0,8.666666666666666,9.0,8.166666666666666,6.0,8.0,2.142857142857143,6.5,1.5,1156.0
Caldense,5.749999999999999,8.399999999999999,6.833333333333333,10.6,5.2,11.6,6.733333333333334,9.399999999999999,7.866666666666666,4.6,7.2,1.9428571428571428,5.6000000000000005,2.2,1156.0
Goianésia,7.249999999999999,8.45,7.633333333333333,10.450000000000001,5.8,11.6,9.6,9.8,10.333333333333334,6.1,9.6,2.0285714285714285,6.6,2.0,1156.0
Deportes Colina,7.75,11.9,8.7,7.85,4.333333333333334,12.133333333333333,7.8,9.4,7.866666666666667,5.1000000000000005,10.2,2.085714285714286,6.0,2.2,1156.0
Miramar Misiones,7.8125,9.8125,8.541666666666666,9.8125,5.25,11.583333333333334,8.166666666666666,9.375,8.75,5.75,9.0,1.8571428571428572,6.5,2.25,1156.0
Tocantinópolis,7.333333333333333,10.833333333333332,7.777777777777778,8.75,4.333333333333334,12.666666666666666,6.777777777777778,10.0,10.333333333333334,5.333333333333333,8.0,2.0952380952380953,6.333333333333333,2.3333333333333335,1156.0
RIV,8.6,10.200000000000001,8.933333333333335,10.0,5.933333333333334,11.466666666666667,9.533333333333333,11.1,10.733333333333334,5.5,11.2,2.1714285714285717,6.6000000000000005,2.0,1156.0
Vitória da Conquista,7.8500000000000005,10.549999999999999,8.666666666666666,9.6,4.3999999999999995,12.0,8.066666666666668,10.3,9.200000000000001,3.9,8.6,2.028571428571429,5.800000000000001,2.2,1156.0
Portuguesa Santista,9.166666666666666,10.25,9.0,9.416666666666666,7.333333333333333,11.333333333333334,10.111111111111112,9.833333333333332,11.111111111111112,6.333333333333334,10.666666666666666,2.4285714285714284,6.666666666666666,2.6666666666666665,1156.0
JUA,7.25,9.7,8.9,9.7,5.666666666666667,11.266666666666666,10.4,9.399999999999999,12.333333333333334,5.6,11.0,2.1714285714285713,6.4,2.4,1156.0
Atlético Alagoinhas,6.1499999999999995,11.200000000000001,7.8,8.95,4.333333333333333,12.199999999999998,6.866666666666667,10.6,7.8,4.6,6.8,2.285714285714286,5.9,1.6,1156.0
Aparecidense,9.45,10.200000000000001,9.433333333333332,9.350000000000001,6.466666666666668,11.666666666666666,9.666666666666666,10.9,10.933333333333335,4.6,10.2,2.3428571428571425,6.0,2.6,1156.0
Altos (PI),8.05,9.8,8.533333333333333,10.5,5.6000000000000005,12.133333333333335,9.799999999999999,10.3,10.933333333333332,5.300000000000001,10.8,2.5142857142857147,6.7,2.0,1156.0
Real San Joaquín,6.4,9.15,7.0,8.7,3.866666666666667,10.799999999999999,5.333333333333333,9.0,8.266666666666666,5.199999999999999,7.6,1.7999999999999996,6.0,2.4,1156.0
Sergipe,9.416666666666668,10.249999999999998,9.0,9.25,5.333333333333333,11.333333333333334,9.666666666666666,9.666666666666668,10.555555555555555,6.166666666666667,12.333333333333334,2.0952380952380953,7.166666666666666,1.6666666666666667,1156.0
Juventus Jaraguá,8.05,10.2,8.966666666666667,9.4,7.400000000000001,10.933333333333332,10.466666666666667,10.3,9.266666666666667,5.800000000000001,12.0,2.3142857142857145,6.1,1.6,1156.0
Deportes Recoleta,7.699999999999999,11.0,8.733333333333333,7.65,4.6,10.200000000000001,7.3999999999999995,10.2,10.666666666666666,5.1,8.4,2.2857142857142856,5.1,2.0,1156.0
Aquidauanense,8.0,11.875,8.75,8.875,4.5,12.5,7.333333333333333,10.0,9.333333333333334,6.0,9.0,2.4285714285714284,6.0,2.5,1156.0
Colón de Montevideo,6.8125,9.6875,8.791666666666666,9.8125,6.5,9.916666666666666,8.833333333333334,10.5,8.916666666666666,5.75,9.0,1.8214285714285714,6.25,1.5,1156.0
União Rondonópolis,6.6875,9.875,7.291666666666667,9.0625,5.166666666666667,13.25,6.583333333333333,10.125,10.75,5.875,7.0,2.0357142857142856,5.0,1.75,1156.0
Campinense,8.3,10.4,8.7,9.75,6.6000000000000005,12.266666666666666,9.066666666666668,10.0,9.2,5.1000000000000005,9.4,2.0000000000000004,6.4,2.6,1156.0
Desportivo Brasil,7.05,10.85,8.5,7.8999999999999995,4.6,11.733333333333334,6.933333333333334,10.899999999999999,9.866666666666667,6.2,9.4,2.085714285714286,6.8,2.2,1156.0
Palermo de Rocha,8.3125,10.375,8.916666666666666,10.3125,5.916666666666667,9.333333333333334,8.0,10.125,10.666666666666666,7.25,11.0,2.25,7.25,1.75,1156.0
Independiente (CHI),6.8125,10.0,8.375,9.0,4.166666666666667,11.75,8.916666666666666,8.75,8.5,5.875,10.25,1.9642857142857142,5.125,2.25,1156.0
Bragantino (PA),6.833333333333334,9.416666666666666,8.055555555555555,9.333333333333332,5.222222222222222,12.555555555555555,9.555555555555555,9.5,9.666666666666666,6.333333333333334,7.666666666666667,1.7142857142857142,6.666666666666667,2.0,1156.0
San Carlos de Maldonado,9.625,10.25,9.833333333333334,10.5,6.5,9.5,8.666666666666666,10.0,8.833333333333334,7.5,10.5,2.2142857142857144,6.25,2.0,1156.0
San Antonio Unido,8.15,11.0,8.899999999999999,7.4,4.6000000000000005,11.4,8.466666666666667,9.1,10.933333333333332,5.0,11.0,2.085714285714286,5.300000000000001,1.8,1156.0
Provincial Ranco,6.0,8.65,7.233333333333334,7.3,5.333333333333333,10.600000000000001,7.466666666666666,9.1,9.066666666666666,4.7,9.0,2.0857142857142854,5.7,1.8,1156.0
Municipal Lampa,5.65,10.9,6.000000000000001,6.65,2.6,12.200000000000001,5.0,8.9,10.200000000000001,5.1,6.4,1.8285714285714287,6.0,2.4,1156.0
Comunal Cabrero,5.7,8.399999999999999,6.266666666666666,8.9,3.733333333333333,12.733333333333334,5.866666666666667,8.3,8.133333333333333,4.3,7.4,2.2857142857142856,5.300000000000001,2.0,1156.0
Rancagua Sur,6.25,9.9375,7.625,8.75,5.25,10.666666666666666,10.166666666666666,10.0,10.0,5.0,10.5,2.0714285714285716,7.25,2.0,1156.0
Caupolicán de Cauquenes,5.85,8.700000000000001,7.033333333333334,6.45,3.266666666666666,12.533333333333333,5.533333333333332,9.8,8.6,5.2,6.6,2.028571428571429,5.6000000000000005,1.6,1156.0
Deportes Rengo,5.45,9.5,7.433333333333333,8.4,5.133333333333333,10.733333333333334,7.933333333333333,9.2,10.733333333333334,5.2,8.8,2.1714285714285717,5.8,1.8,1156.0
Provincial Ovalle,6.6,10.3,8.299999999999999,7.4,4.133333333333333,11.133333333333335,8.133333333333333,8.9,10.133333333333333,6.3,10.2,2.0,4.8,2.4,1156.0
Deportes Quillón,5.5,11.45,6.8,5.8999999999999995,3.2000000000000006,11.6,5.8,8.8,8.600000000000001,4.4,7.0,2.0571428571428574,6.8999999999999995,2.6,1156.0
Deportivo Ovalle,4.666666666666666,9.5,6.444444444444444,6.416666666666667,3.111111111111111,13.333333333333334,6.666666666666667,9.166666666666666,8.777777777777777,7.0,7.0,2.047619047619048,5.833333333333333,2.6666666666666665,1156.0
Municipal Salamanca,6.3125,8.5,6.625,9.5625,3.5833333333333335,12.0,6.833333333333333,9.5,8.833333333333334,5.625,6.5,1.8928571428571428,5.875,1.5,1156.0
Municipal Santiago,5.9,10.25,7.333333333333333,7.55,4.333333333333333,11.666666666666666,7.333333333333333,9.0,8.666666666666666,4.4,9.4,1.9714285714285715,4.9,2.4,1156.0
La Pintana Unida,5.25,9.1,5.266666666666667,7.4,2.733333333333333,11.466666666666667,5.0,8.0,9.466666666666667,5.9,6.2,2.085714285714286,6.199999999999999,1.6,1156.0
Tricolor de Paine,5.699999999999999,8.95,6.400000000000001,7.3999999999999995,4.666666666666667,11.533333333333333,6.933333333333334,9.7,8.200000000000001,4.0,7.4,2.028571428571429,5.2,2.2,1156.0
Municipal Mejillones,6.25,9.083333333333334,7.111111111111111,7.416666666666666,3.9999999999999996,12.777777777777779,5.666666666666667,8.333333333333332,9.777777777777779,5.166666666666667,7.0,1.714285714285714,8.166666666666668,3.0,1156.0
Corporación Lota Schwager,6.449999999999999,8.85,6.533333333333334,7.550000000000001,3.0666666666666664,11.333333333333334,5.6000000000000005,9.5,9.200000000000001,5.3,7.0,2.085714285714286,6.4,1.8,1156.0
Deportes Iberia,6.6,8.75,6.733333333333333,8.3,4.8,11.533333333333333,8.133333333333333,9.100000000000001,8.133333333333333,2.8,7.8,2.1714285714285717,7.5,2.8,1156.0
Bella Vista,8.65,9.100000000000001,8.666666666666666,10.7,5.6000000000000005,10.6,11.066666666666668,9.0,10.733333333333334,5.9,11.0,2.0,5.5,2.6,1156.0
Ferroviarios,4.125,7.4375,5.916666666666667,8.625,4.0,12.166666666666666,6.25,9.0,7.666666666666667,6.125,7.25,2.357142857142857,6.125,2.25,1156.0
General Velásquez,7.3,10.15,7.5,7.8,3.866666666666667,10.533333333333333,7.2,9.8,8.533333333333333,4.5,9.2,2.4285714285714284,5.9,1.8,1156.0
Provincial Osorno,5.500000000000001,9.75,6.388888888888888,6.916666666666666,3.6666666666666665,11.111111111111112,7.4444444444444455,9.5,10.11111111111111,4.666666666666666,9.0,2.5714285714285716,7.5,2.0,1156.0
Rodelindo Román,6.25,10.0,7.933333333333334,7.749999999999999,3.9333333333333336,11.133333333333333,7.400000000000001,9.5,10.133333333333333,4.6,9.8,2.142857142857143,6.5,2.8,1156.0
Trasandino,6.15,10.3,7.966666666666666,7.7,3.8000000000000003,11.733333333333334,7.933333333333334,9.100000000000001,9.533333333333333,4.2,8.4,2.1999999999999997,5.3,2.2,1156.0
Deportivo Pilmahue,6.300000000000001,11.95,7.166666666666667,6.0,3.066666666666667,13.4,5.466666666666666,9.3,8.066666666666668,3.9000000000000004,7.0,1.9142857142857144,4.8,2.4,1156.0
Deportes Lota Schwager,6.6,11.4,8.066666666666668,6.6499999999999995,3.6,11.133333333333335,6.466666666666668,9.8,9.533333333333333,5.6000000000000005,7.6,2.0571428571428574,4.8,2.4,1156.0
Unión Compañías,6.1875,9.0,6.958333333333333,9.125,4.333333333333333,11.25,6.25,9.875,9.5,4.75,8.5,2.2142857142857144,5.875,2.25,1156.0
La Luz,9.55,10.4,9.700000000000001,10.5,6.0,9.4,9.733333333333334,8.8,11.533333333333333,6.800000000000001,11.2,1.9142857142857146,7.7,2.0,1156.0
Parque del Plata,5.75,7.625,6.708333333333333,9.1875,4.833333333333333,11.75,6.0,9.25,10.833333333333334,5.5,8.0,1.9642857142857142,6.75,2.5,1156.0
Potencia,8.1,8.5,9.066666666666666,10.55,6.466666666666666,9.0,10.733333333333334,9.6,10.800000000000002,6.0,10.4,2.1999999999999997,6.2,2.6,1156.0
Huracán del Paso,9.5,14.25,10.166666666666666,8.0,6.0,14.333333333333334,7.666666666666667,8.0,6.666666666666667,6.0,6.0,2.4285714285714284,6.5,4.0,1156.0
Garcilaso,6.5,10.8125,7.583333333333333,7.1875,4.0,12.833333333333334,7.083333333333333,9.625,7.0,6.5,7.5,2.2857142857142856,5.0,2.5,1156.0
Credicoop San Román,7.25,8.375,7.5,10.875,6.083333333333333,12.25,9.916666666666666,9.625,9.333333333333334,5.25,9.25,2.0357142857142856,6.875,1.5,1156.0
Uruguay Montevideo,7.949999999999999,9.0,7.733333333333332,10.3,5.466666666666668,11.933333333333332,8.466666666666667,10.100000000000001,11.200000000000001,4.8999999999999995,9.8,2.2285714285714286,6.4,2.8,1156.0
Oriental de La Paz,7.0,8.25,6.666666666666667,9.75,5.666666666666667,13.0,7.666666666666667,10.0,10.333333333333334,7.0,7.0,2.142857142857143,5.0,3.0,1156.0
Mar de Fondo,7.4375,9.8125,8.333333333333334,8.375,5.666666666666667,12.083333333333334,8.75,9.125,11.5,3.875,8.25,2.2857142857142856,6.0,1.5,1156.0
Canadian S.C.,6.7,10.0,8.366666666666667,9.899999999999999,5.533333333333334,10.733333333333334,8.933333333333335,9.6,10.866666666666667,5.3,9.6,1.942857142857143,6.3,2.4,1156.0
Huracán Buceo,7.3500000000000005,9.65,8.166666666666666,10.549999999999999,6.2,10.333333333333334,8.466666666666667,9.1,10.4,6.9,8.8,1.942857142857143,5.0,1.8,1156.0
Platense de Montevideo,5.4,8.1,6.5,7.75,4.8,12.266666666666666,7.466666666666668,8.4,8.4,4.4,7.0,2.142857142857143,6.0,1.6,1156.0
Basáñez,6.9,9.9,8.733333333333334,8.8,5.3999999999999995,11.266666666666666,7.466666666666666,10.7,9.133333333333333,5.800000000000001,8.4,1.8,5.3,1.4,1156.0
Salus,4.375,6.875,5.083333333333333,8.75,4.5,11.0,5.166666666666667,9.25,8.5,4.0,7.0,1.5,5.5,2.0,1156.0
Artigas de La Teja,4.8125,6.875,6.25,8.125,4.416666666666667,11.0,7.0,8.875,8.916666666666666,6.75,7.25,1.9285714285714286,6.5,2.0,1156.0
Los Halcones,5.300000000000001,8.3,7.033333333333334,9.049999999999999,4.999999999999999,11.266666666666666,6.466666666666666,8.3,9.6,5.6,7.4,2.2,6.6,2.6,1156.0
Chimbarongo FC,4.75,9.75,5.777777777777779,6.333333333333334,2.888888888888889,12.111111111111109,7.222222222222222,9.833333333333332,7.999999999999999,6.833333333333334,7.333333333333333,2.2380952380952386,6.166666666666667,1.6666666666666667,1156.0
Quintero Unido,6.1,9.0,5.833333333333333,8.1,4.266666666666667,11.933333333333332,6.533333333333334,8.7,8.6,5.3,6.6,1.9428571428571428,6.4,1.8,1156.0
SH Port,9.55,11.3,10.2,10.8,6.6000000000000005,9.866666666666667,11.066666666666668,12.2,11.733333333333334,5.4,13.8,1.8857142857142857,7.6000000000000005,2.2,1156.0
Guangzhou,11.05,11.8,10.833333333333334,10.45,7.933333333333333,12.4,11.799999999999999,11.600000000000001,11.733333333333334,5.699999999999999,12.4,2.0857142857142854,6.0,2.6,1401.0
Beijing,11.3,13.3,11.433333333333332,9.850000000000001,6.0,11.466666666666667,11.266666666666666,12.6,12.6,6.4,12.6,2.0285714285714285,7.0,2.6,1439.0
Shenzhen,12.0,13.4,10.700000000000001,8.65,5.933333333333334,10.866666666666667,11.0,11.8,11.733333333333334,6.1,11.4,2.2857142857142856,5.6,2.4,1324.0
SH Shenhua,9.350000000000001,12.0,10.6,8.850000000000001,5.6000000000000005,11.066666666666665,9.466666666666667,11.4,11.799999999999999,5.5,12.0,2.1142857142857148,6.0,2.0,1389.0
Tianjin,8.25,10.75,9.166666666666666,9.6,5.333333333333333,10.666666666666666,10.133333333333333,10.8,13.533333333333333,3.4,12.0,1.9714285714285713,5.9,2.2,1247.0
Wuhan,8.75,9.75,8.966666666666667,8.5,6.6000000000000005,9.866666666666667,9.866666666666667,9.8,12.133333333333333,6.4,9.6,2.1714285714285713,5.9,2.0,1306.0
Shandong,11.05,11.65,11.066666666666668,11.2,8.2,11.533333333333333,12.666666666666666,12.1,13.133333333333333,6.2,13.8,2.1714285714285717,8.7,2.0,1444.0
