club,shooting,dribbling_control,passing_vision,tackling_interception,aerial_defense,speed_agility,strength_stamina,decision_making,work_ethic_effort,leadership,teamwork,goalkeeping_abilities,behavioral_attributes,player_traits,club_rating
Santiago Morning,9.125,10.875,8.0,7.25,9.833333333333334,11.0,11.333333333333334,11.75,10.333333333333334,5.5,11.0,2.642857142857143,5.25,1.0,1156.0
Bogotá F.C.,8.375,13.125,7.083333333333333,5.875,8.166666666666666,11.166666666666666,8.833333333333334,10.5,7.0,4.75,5.0,1.8571428571428572,7.0,1.5,1156.0
BRP,11.125,11.625,9.833333333333334,9.0,10.0,12.333333333333334,11.0,10.75,10.0,6.75,9.5,2.4285714285714284,6.0,1.5,1156.0
Crucero del Norte,8.5,11.0,7.333333333333333,6.0,7.833333333333333,12.666666666666666,8.666666666666666,9.25,9.666666666666666,5.0,11.0,1.7142857142857142,5.25,1.5,1156.0
Boavista (RJ),10.25,11.0,9.5,7.0,10.0,11.666666666666666,13.333333333333334,11.5,11.666666666666666,6.5,12.0,2.2857142857142856,7.0,1.0,1156.0
STA,10.5,10.125,8.916666666666666,7.375,9.333333333333334,11.666666666666666,11.166666666666666,10.5,10.0,4.75,11.0,2.2142857142857144,5.0,2.5,1156.0
Guaraní Antonio Franco,9.0,12.75,7.25,6.625,7.5,11.333333333333334,7.833333333333333,12.75,10.833333333333334,4.5,7.5,1.9285714285714286,4.25,3.0,1156.0
Atl. Concepción (Tucumán),10.125,10.375,8.416666666666666,6.375,7.666666666666667,11.833333333333334,11.333333333333334,12.0,12.333333333333334,6.75,10.5,2.0714285714285716,5.75,2.5,1156.0
São Bernardo,9.25,9.5,9.166666666666666,7.25,7.333333333333333,12.333333333333334,10.666666666666666,11.5,10.333333333333334,5.0,11.0,1.7142857142857142,5.5,1.0,1156.0
Claypole,9.125,8.875,9.5,9.125,8.833333333333334,10.666666666666666,11.666666666666666,13.0,8.833333333333334,4.75,11.5,2.2142857142857144,5.75,1.0,1156.0
Cortuluá,8.75,13.25,6.75,7.125,8.166666666666666,12.166666666666666,10.5,10.0,8.666666666666666,2.25,9.0,2.0714285714285716,8.0,1.0,1156.0
General Paz Jrs.,9.0,11.375,7.666666666666667,7.125,8.5,11.333333333333334,10.666666666666666,11.5,9.833333333333334,6.5,9.5,1.9285714285714286,6.5,2.0,1156.0
Juv. Unida (Gualeguaychú),9.125,11.5,8.166666666666666,8.125,8.333333333333334,10.5,10.166666666666666,10.0,9.666666666666666,5.5,8.5,2.142857142857143,5.0,1.5,1156.0
San Martín (B),9.75,12.375,8.25,7.875,7.333333333333333,11.333333333333334,11.0,10.75,8.166666666666666,5.75,8.0,2.2857142857142856,6.25,1.0,1156.0
Juv. Antoniana,10.0,12.0,8.75,7.625,6.666666666666667,11.166666666666666,10.5,9.75,12.333333333333334,6.0,13.0,2.357142857142857,6.75,1.5,1156.0
Central Español,10.25,12.625,9.166666666666666,7.125,7.0,12.166666666666666,10.666666666666666,9.0,9.833333333333334,6.25,9.5,2.142857142857143,6.0,1.0,1156.0
Wanderers,11.25,12.375,11.666666666666666,9.75,8.333333333333334,12.833333333333334,10.166666666666666,10.0,10.0,5.75,11.5,2.4285714285714284,6.5,2.5,1432.0
San Martín (Mza),9.875,12.125,9.25,6.25,8.833333333333334,12.5,10.833333333333334,10.75,11.166666666666666,5.0,13.0,2.5,5.25,1.5,1156.0
Liniers (BB),11.25,12.875,11.333333333333334,6.625,6.833333333333333,10.333333333333334,9.666666666666666,11.5,10.833333333333334,5.25,10.0,1.9285714285714286,5.5,1.0,1156.0
Melgar,8.375,9.75,7.166666666666667,8.5,8.5,12.166666666666666,9.666666666666666,10.25,11.333333333333334,4.75,10.0,2.2857142857142856,7.75,2.0,1522.0
ABF,10.25,12.0,9.25,8.5,8.0,13.0,9.833333333333334,11.0,11.333333333333334,5.75,9.0,1.9285714285714286,6.0,2.0,1156.0
UTC,10.125,11.25,10.0,8.75,9.166666666666666,14.0,11.333333333333334,10.25,10.0,4.5,13.0,2.2142857142857144,6.0,2.5,1358.0
LEC,10.625,10.875,8.416666666666666,7.625,8.833333333333334,12.166666666666666,10.833333333333334,9.25,12.833333333333334,4.25,11.0,1.7857142857142858,7.25,2.0,1156.0
Sol de América (Formosa),6.75,12.5,6.666666666666667,6.875,7.833333333333333,10.0,9.666666666666666,9.0,7.666666666666667,6.25,6.5,2.5,6.25,3.0,1156.0
Boyacá Chicó F.C.,10.5,11.875,9.333333333333334,8.875,8.166666666666666,11.833333333333334,11.333333333333334,10.75,10.833333333333334,6.0,10.5,1.7142857142857142,4.0,2.5,1302.0
Alianza,9.25,9.25,9.25,8.75,9.5,11.666666666666666,11.5,9.5,13.166666666666666,5.0,14.0,2.2857142857142856,7.25,3.0,1156.0
L. N. Alem,8.75,12.875,9.25,7.625,4.666666666666667,14.0,8.0,8.5,11.833333333333334,5.5,10.5,2.142857142857143,3.75,2.5,1156.0
Rentistas,10.875,12.875,10.75,9.125,8.666666666666666,11.333333333333334,9.833333333333334,10.75,10.833333333333334,5.25,9.0,2.0,6.75,2.5,1156.0
Mannucci,7.875,10.375,6.583333333333333,7.625,9.833333333333334,12.333333333333334,9.0,10.0,9.833333333333334,5.75,10.5,2.5,5.0,2.5,1385.0
Victoriano Arenas,9.25,11.375,8.5,8.5,7.833333333333333,11.666666666666666,11.0,10.0,9.5,4.5,10.0,2.0714285714285716,3.75,3.0,1156.0
Gimnasia (CdU),9.625,10.25,8.75,7.5,8.833333333333334,10.5,11.833333333333334,11.75,6.333333333333333,6.5,10.0,2.0,4.25,1.5,1156.0
Barnechea,8.375,9.875,8.416666666666666,7.0,9.166666666666666,11.166666666666666,11.5,10.0,13.0,6.0,10.5,2.0,4.5,1.0,1156.0
San Lorenzo (Alem),10.625,11.625,8.333333333333334,8.125,8.833333333333334,7.166666666666667,8.666666666666666,13.5,11.0,6.5,10.5,1.8571428571428572,6.5,2.5,1156.0
Carlos Stein,9.375,11.75,8.583333333333334,6.625,7.666666666666667,11.166666666666666,8.166666666666666,9.0,9.0,5.75,8.5,2.142857142857143,5.5,1.5,1156.0
César Vallejo,11.125,12.5,10.75,8.375,8.5,13.166666666666666,10.333333333333334,10.0,10.666666666666666,4.25,12.0,2.0714285714285716,5.5,1.5,1457.0
Cienciano,11.75,12.25,10.916666666666666,8.625,6.166666666666667,12.833333333333334,11.0,11.75,11.5,6.75,11.5,2.2857142857142856,7.75,3.0,1447.0
Universidad San Martín,9.125,12.0,8.0,7.0,8.833333333333334,12.166666666666666,9.833333333333334,11.5,10.333333333333334,3.25,8.0,2.642857142857143,5.75,2.0,1284.0
Portuguesa (RJ),10.5,12.0,8.0,5.75,6.5,12.166666666666666,10.666666666666666,9.75,12.333333333333334,2.75,11.5,1.7857142857142858,6.0,1.5,1156.0
La Amistad (Cipolletti),9.75,10.25,6.666666666666667,6.625,8.0,11.833333333333334,11.666666666666666,7.5,9.333333333333334,6.5,9.5,2.357142857142857,6.25,1.5,1156.0
Atl. Policial,8.75,11.5,7.916666666666667,6.5,7.333333333333333,12.333333333333334,9.333333333333334,11.5,10.166666666666666,5.75,8.0,2.0714285714285716,7.0,1.0,1156.0
Sport Boys,9.375,12.0,8.666666666666666,7.0,7.5,13.333333333333334,9.333333333333334,10.0,6.833333333333333,6.0,9.0,1.7142857142857142,6.5,2.5,1342.0
Cusco FC,7.75,12.25,8.25,7.75,7.666666666666667,13.5,9.333333333333334,9.75,9.0,2.75,9.5,2.5714285714285716,4.75,2.0,1347.0
Cantolao,10.625,13.25,8.75,8.0,8.333333333333334,11.666666666666666,9.5,9.75,11.166666666666666,5.5,8.5,2.0714285714285716,8.0,3.0,1241.0
Danubio,10.25,11.25,10.416666666666666,10.125,8.333333333333334,11.666666666666666,12.666666666666666,9.25,10.5,6.25,9.0,2.357142857142857,6.5,3.0,1403.0
Binacional,10.25,10.125,7.333333333333333,7.625,9.333333333333334,13.166666666666666,11.833333333333334,11.75,10.833333333333334,5.25,10.0,2.0714285714285716,6.25,2.5,1349.0
Red Bull Brasil,7.25,9.5,4.5,5.75,7.666666666666667,10.666666666666666,8.333333333333334,11.5,5.666666666666667,6.0,6.0,2.4285714285714284,8.0,3.0,1156.0
San Luis de Quillota,8.5,12.0,8.083333333333334,6.125,7.333333333333333,11.5,9.333333333333334,12.5,8.166666666666666,4.0,9.0,2.0,6.5,2.5,1156.0
Unión San Felipe,9.75,10.875,8.833333333333334,6.5,7.833333333333333,12.0,11.0,10.5,9.166666666666666,4.75,11.5,2.142857142857143,5.5,1.0,1156.0
Alianza Universidad,10.625,10.25,9.916666666666666,8.625,9.666666666666666,12.833333333333334,11.5,11.75,9.0,5.0,12.0,1.9285714285714286,5.5,1.5,1283.0
Municipal,9.0,10.0,7.416666666666667,8.875,8.833333333333334,10.833333333333334,10.0,8.5,10.0,5.5,10.0,2.0714285714285716,5.5,2.5,1341.0
Sp. Baradero,10.5,10.875,9.166666666666666,5.875,7.666666666666667,11.833333333333334,11.333333333333334,11.25,10.5,4.5,10.5,2.2142857142857144,6.0,1.5,1156.0
Santo André,10.0,11.5,8.916666666666666,6.375,8.666666666666666,12.0,11.333333333333334,11.0,10.833333333333334,5.25,11.0,2.142857142857143,4.5,2.0,1156.0
Juventud de Las Piedras,7.5,12.625,6.166666666666667,5.625,8.166666666666666,10.666666666666666,6.666666666666667,10.5,7.833333333333333,4.25,9.0,1.8571428571428572,4.5,2.5,1298.0
Lautaro de Buin,8.625,11.125,8.0,6.0,6.5,11.166666666666666,9.0,11.0,7.666666666666667,5.0,7.5,2.142857142857143,5.0,2.0,1156.0
Centro Español,7.875,11.75,5.166666666666667,5.75,7.833333333333333,13.0,8.666666666666666,9.75,10.333333333333334,7.0,6.0,1.7857142857142858,5.75,2.0,1156.0
BTF,9.125,13.625,8.25,7.0,7.0,12.333333333333334,9.5,11.5,9.5,4.75,10.0,2.357142857142857,6.75,1.5,1156.0
Grêmio Novorizontino,10.75,10.125,10.083333333333334,8.0,9.5,11.833333333333334,11.666666666666666,11.25,12.333333333333334,5.5,9.5,2.2857142857142856,6.5,3.0,1156.0
Ayacucho FC,10.0,9.875,10.166666666666666,9.75,10.666666666666666,11.5,14.333333333333334,12.75,12.166666666666666,4.25,13.5,1.9285714285714286,5.5,1.0,1343.0
Américo Tesorieri,11.125,10.25,8.333333333333334,6.125,7.666666666666667,11.166666666666666,11.0,10.25,9.166666666666666,7.0,9.5,2.2142857142857144,5.75,3.0,1156.0
Sp. Guzmán,8.875,11.875,7.916666666666667,6.625,7.166666666666667,10.666666666666666,9.333333333333334,10.5,9.333333333333334,6.5,8.5,2.4285714285714284,5.5,2.5,1156.0
SAM,9.125,12.125,10.5,8.375,6.166666666666667,13.166666666666666,10.666666666666666,11.5,12.666666666666666,5.0,11.5,1.9285714285714286,5.5,1.0,1156.0
Llaneros F.C.,10.0,11.0,8.083333333333334,6.5,7.833333333333333,12.0,10.666666666666666,11.0,7.5,2.75,9.0,2.0714285714285716,5.75,2.5,1156.0
Deportes Quindío,12.375,11.375,10.916666666666666,9.25,7.5,12.166666666666666,11.333333333333334,11.0,11.5,4.75,11.5,2.0,4.75,3.5,1156.0
Unión Magdalena,10.875,11.625,9.833333333333334,9.375,6.5,12.5,11.333333333333334,11.0,11.0,5.75,10.0,1.9285714285714286,4.0,1.5,1276.0
Deportivo Pereira,9.5,12.0,10.916666666666666,10.125,6.5,12.333333333333334,10.5,12.25,10.666666666666666,3.0,11.0,2.357142857142857,6.25,2.5,1156.0
Boca Juniors de Cali,9.625,12.375,9.166666666666666,9.25,7.666666666666667,10.0,11.166666666666666,10.75,9.333333333333334,4.25,9.5,2.2142857142857144,4.25,2.5,1156.0
Grêmio Anápolis,8.75,13.25,7.916666666666667,7.875,9.166666666666666,11.666666666666666,8.833333333333334,9.75,7.333333333333333,5.0,8.5,2.142857142857143,6.0,1.5,1156.0
Cerro,10.5,12.25,7.916666666666667,7.875,8.0,11.333333333333334,9.166666666666666,9.75,10.666666666666666,6.5,9.5,1.6428571428571428,5.75,3.0,1310.0
FIG,8.25,11.0,7.083333333333333,7.625,9.666666666666666,10.0,10.666666666666666,9.0,11.166666666666666,5.25,7.5,2.0714285714285716,7.25,2.0,1156.0
São Caetano,8.125,12.0,7.5,6.875,7.5,12.333333333333334,10.833333333333334,10.25,10.5,6.25,9.0,2.2857142857142856,5.0,2.5,1156.0
Puerto Nuevo,7.25,11.625,7.5,6.875,7.666666666666667,11.333333333333334,7.666666666666667,9.0,9.333333333333334,4.75,7.0,2.142857142857143,6.0,1.5,1156.0
Valledupar F.C.,9.125,13.0,7.0,6.375,6.5,12.333333333333334,9.833333333333334,10.0,7.333333333333333,4.75,6.5,2.0714285714285716,6.5,3.0,1156.0
Atlético Grau,11.0,11.5,9.083333333333334,8.375,10.5,12.5,11.166666666666666,12.0,11.166666666666666,5.25,11.0,2.5,6.25,2.5,1335.0
Sport Chavelines,8.0,13.25,6.5,5.5,8.0,11.333333333333334,9.666666666666666,15.0,11.666666666666666,6.0,8.0,2.2857142857142856,5.5,2.0,1156.0
Brasiliense,10.0,12.625,9.833333333333334,8.0,7.333333333333333,12.833333333333334,11.5,10.75,12.666666666666666,3.75,12.0,2.0714285714285716,6.75,2.5,1156.0
Santa Rosa PNP,9.875,13.625,8.25,7.75,8.833333333333334,11.833333333333334,9.833333333333334,10.5,11.666666666666666,6.25,7.5,2.2857142857142856,6.25,2.5,1156.0
San Marcos de Arica,9.625,12.125,8.166666666666666,6.875,8.166666666666666,11.166666666666666,11.333333333333334,12.5,11.166666666666666,6.25,9.0,2.2142857142857144,5.75,1.5,1156.0
Alianza Atlético,8.25,10.5,4.5,5.0,8.0,10.333333333333334,5.0,10.5,5.0,5.5,5.0,2.4285714285714284,7.0,1.0,1312.0
Deportes Copiapó,10.75,11.5,10.083333333333334,6.875,7.166666666666667,11.333333333333334,11.0,11.75,7.333333333333333,6.5,11.0,2.0,5.25,2.5,1156.0
Jorge Newbery (CR),9.75,11.875,8.416666666666666,6.5,7.5,9.5,8.666666666666666,11.25,9.0,6.75,9.5,1.8571428571428572,5.5,2.5,1156.0
Andino Sport Club,9.625,9.5,8.333333333333334,6.5,6.833333333333333,12.0,11.166666666666666,10.25,12.166666666666666,6.25,9.0,1.9285714285714286,6.0,2.5,1156.0
Real Cartagena,9.25,11.25,8.25,7.0,7.666666666666667,11.666666666666666,10.5,11.75,10.0,5.0,9.0,2.0,7.25,1.5,1156.0
Dep. Llorens,9.0,12.75,8.333333333333334,6.625,7.166666666666667,11.666666666666666,11.5,9.25,8.0,6.25,9.0,2.5,6.75,2.5,1156.0
Deportes Puerto Montt,8.625,11.375,7.583333333333333,6.875,7.833333333333333,11.166666666666666,11.5,11.5,10.0,6.0,7.5,2.2857142857142856,5.75,2.5,1156.0
JAC,12.25,12.0,9.0,7.5,10.333333333333334,10.0,11.0,12.0,12.333333333333334,6.5,14.0,2.4285714285714284,7.0,3.0,1156.0
Leones F.C.,10.0,11.75,8.25,8.625,8.166666666666666,11.666666666666666,9.0,13.0,10.0,5.25,10.0,1.7857142857142858,4.5,1.5,1156.0
Atlético de Cali F.C.,8.375,10.875,9.916666666666666,8.375,8.0,12.166666666666666,10.166666666666666,9.25,9.833333333333334,4.0,10.0,1.6428571428571428,7.75,3.0,1156.0
Sp. Rivadavia (VT),7.625,13.125,6.5,7.125,8.0,11.833333333333334,8.5,11.5,8.5,6.25,7.5,2.142857142857143,3.75,2.5,1156.0
Ferroviária (SP),10.25,11.5,9.333333333333334,8.25,6.0,11.833333333333334,10.166666666666666,10.0,10.666666666666666,4.25,11.5,1.7857142857142858,5.75,1.0,1156.0
Fénix,11.25,11.375,8.583333333333334,8.25,9.833333333333334,10.666666666666666,11.666666666666666,12.0,11.5,5.25,8.5,1.8571428571428572,7.75,1.5,1405.0
Unión Huaral,10.375,12.375,8.0,8.125,9.166666666666666,10.833333333333334,8.666666666666666,12.0,8.5,4.0,8.0,1.8571428571428572,6.0,2.0,1156.0
Deportivo Coopsol,7.5,11.75,6.333333333333333,6.875,7.5,12.333333333333334,7.666666666666667,9.75,8.333333333333334,4.0,6.0,2.2857142857142856,4.75,3.0,1156.0
PAR,9.25,10.625,9.416666666666666,7.5,7.333333333333333,12.166666666666666,11.666666666666666,10.0,11.666666666666666,4.0,10.5,1.7857142857142858,6.75,2.5,1156.0
Orsomarso S.C.,9.375,11.875,7.75,7.25,7.0,11.666666666666666,9.666666666666666,11.0,9.333333333333334,3.75,9.5,2.4285714285714284,4.75,2.0,1156.0
CRI,7.75,12.0,9.5,7.75,4.833333333333333,12.333333333333334,9.5,10.25,9.666666666666666,7.5,9.5,2.4285714285714284,5.25,2.5,1156.0
Santos FC,8.25,12.375,7.25,6.125,7.0,12.833333333333334,7.166666666666667,10.0,6.5,2.75,6.5,1.7857142857142858,5.75,2.5,1607.0
Juan Aurich,9.0,10.875,8.166666666666666,9.0,9.333333333333334,12.5,10.666666666666666,10.5,9.333333333333334,6.25,10.0,2.2857142857142856,6.0,2.5,1322.0
Barranquilla F.C.,8.375,10.75,7.833333333333333,7.25,9.0,11.666666666666666,10.166666666666666,9.25,8.0,3.25,7.5,2.142857142857143,5.5,1.5,1156.0
Deportivo Maldonado,9.75,11.875,10.583333333333334,10.25,8.666666666666666,11.166666666666666,11.666666666666666,10.0,11.0,5.75,13.0,2.357142857142857,7.5,1.0,1156.0
YPI,8.75,10.875,9.583333333333334,7.875,4.833333333333333,12.166666666666666,10.166666666666666,11.0,10.166666666666666,5.0,11.5,2.2142857142857144,6.5,1.5,1156.0
REM,9.0,12.0,7.75,6.5,8.5,11.666666666666666,10.333333333333334,10.75,10.666666666666666,2.25,8.0,2.0714285714285716,5.25,2.0,1156.0
CAX,10.75,12.875,9.666666666666666,7.875,6.666666666666667,12.833333333333334,10.666666666666666,8.0,11.5,5.5,10.0,2.0,7.0,2.5,1156.0
Tigres de Colombia F.C.,8.375,13.25,6.083333333333333,5.75,9.166666666666666,11.5,10.166666666666666,9.25,7.666666666666667,2.75,7.0,2.357142857142857,7.0,2.0,1156.0
Racing de Montevideo,8.375,11.25,7.666666666666667,7.375,6.833333333333333,12.5,9.5,8.25,11.0,8.0,7.5,2.5,5.5,2.5,1331.0
Retrô,9.75,13.25,8.333333333333334,6.75,8.0,11.333333333333334,7.666666666666667,10.0,5.333333333333333,2.5,8.0,1.8571428571428572,4.5,2.0,1156.0
Fortaleza C.E.I.F.,8.25,13.0,8.916666666666666,8.875,6.833333333333333,12.166666666666666,10.666666666666666,11.75,10.166666666666666,4.25,10.0,1.7142857142857142,7.25,2.0,1156.0
Real Santander,7.625,12.0,6.75,6.125,8.5,11.5,9.5,11.5,8.0,2.75,5.0,2.142857142857143,4.75,1.5,1156.0
Boston River,10.75,11.375,8.916666666666666,9.625,9.166666666666666,12.0,11.833333333333334,10.0,11.0,5.75,10.0,1.7857142857142858,3.75,3.5,1419.0
Deportes Vallenar,8.625,9.75,7.583333333333333,6.875,8.166666666666666,10.666666666666666,11.166666666666666,11.0,9.5,5.0,8.0,2.142857142857143,4.25,2.5,1156.0
XV de Piracicaba,9.875,11.25,9.083333333333334,8.125,6.666666666666667,13.166666666666666,10.0,10.75,10.0,5.0,9.5,2.2857142857142856,6.0,2.0,1156.0
SBE,10.75,11.0,10.25,7.5,8.333333333333334,11.166666666666666,11.333333333333334,10.25,10.666666666666666,4.0,10.5,2.2142857142857144,6.0,3.0,1156.0
Progreso,10.375,10.625,8.583333333333334,8.375,9.0,11.5,10.166666666666666,11.0,10.5,2.5,10.5,2.2142857142857144,5.0,3.0,1374.0
ECS,11.25,11.0,8.833333333333334,7.25,7.666666666666667,12.666666666666666,11.666666666666666,10.0,13.666666666666666,4.0,12.0,1.4285714285714286,7.5,2.0,1156.0
BRU,9.75,10.25,8.5,7.375,6.833333333333333,12.166666666666666,11.833333333333334,10.0,10.833333333333334,6.0,9.5,1.9285714285714286,6.5,2.0,1156.0
Atibaia,8.75,12.25,8.583333333333334,7.125,7.666666666666667,12.666666666666666,8.5,9.5,9.666666666666666,4.75,8.0,2.0714285714285716,6.0,2.5,1156.0
PAY,7.75,11.5,6.416666666666667,5.875,8.5,11.833333333333334,7.5,9.5,8.5,6.5,6.5,2.357142857142857,6.25,2.5,1156.0
FAC,10.125,10.375,8.416666666666666,8.0,6.166666666666667,12.833333333333334,8.833333333333334,10.0,10.833333333333334,5.75,8.0,2.0714285714285716,4.75,2.0,1156.0
VRE,10.5,11.625,10.083333333333334,6.875,6.833333333333333,11.666666666666666,10.833333333333334,11.25,12.166666666666666,4.25,11.0,2.2142857142857144,7.25,2.5,1156.0
Llacuabamba,7.25,12.25,8.333333333333334,5.75,3.3333333333333335,13.0,8.0,8.5,6.0,2.5,7.0,2.5714285714285716,5.5,3.0,1156.0
Novo Hamburgo,10.625,10.375,8.75,6.75,7.5,11.5,10.833333333333334,11.0,11.666666666666666,5.25,11.0,1.7142857142857142,7.0,1.5,1156.0
Pouso Alegre,10.0,10.0,7.833333333333333,7.0,9.833333333333334,12.333333333333334,12.0,10.0,11.0,4.5,10.5,2.2857142857142856,6.75,2.0,1156.0
Pelotas,10.375,10.0,7.916666666666667,6.875,9.0,11.0,10.833333333333334,10.5,12.333333333333334,4.5,11.0,2.0,6.75,2.5,1156.0
Deportes Linares,7.75,9.75,7.25,5.25,5.833333333333333,12.5,8.0,10.0,6.833333333333333,6.0,8.0,2.642857142857143,6.5,3.0,1156.0
Unión Comercio,11.125,11.375,8.916666666666666,8.75,9.166666666666666,11.833333333333334,13.166666666666666,11.25,11.5,6.0,12.0,2.2142857142857144,6.0,2.0,1156.0
Rampla Juniors,9.25,10.25,8.833333333333334,7.375,9.333333333333334,9.5,12.0,9.25,12.333333333333334,4.0,9.5,2.2857142857142856,7.0,4.0,1300.0
Comerciantes,10.75,12.0,9.666666666666666,6.5,7.833333333333333,11.666666666666666,10.666666666666666,10.75,10.833333333333334,5.5,10.0,2.7142857142857144,4.25,2.5,1156.0
Cianorte,10.75,9.75,9.0,8.5,8.666666666666666,10.333333333333334,11.0,11.5,11.666666666666666,4.5,9.0,2.4285714285714284,7.5,3.0,1156.0
Pirata FC,8.5,12.375,6.416666666666667,5.625,9.0,12.333333333333334,8.833333333333334,10.75,8.5,2.25,6.5,2.142857142857143,6.5,2.0,1156.0
Aimoré,11.0,11.75,7.666666666666667,8.125,8.333333333333334,12.166666666666666,9.833333333333334,11.25,10.5,6.5,10.0,2.142857142857143,6.5,1.5,1156.0
ARN,9.375,11.5,9.916666666666666,7.875,7.333333333333333,12.5,9.333333333333334,11.25,9.333333333333334,5.25,10.0,2.0714285714285716,5.0,3.0,1156.0
Villa Española,10.5,12.375,8.75,8.375,7.5,9.5,9.0,11.0,9.666666666666666,5.75,10.5,2.642857142857143,6.5,1.0,1156.0
MAN,9.0,11.375,9.25,8.125,6.166666666666667,11.5,9.5,11.0,11.166666666666666,5.5,10.5,2.0,5.25,2.0,1156.0
Sertãozinho,8.75,10.5,8.0,6.75,7.666666666666667,11.0,12.0,10.0,12.0,3.0,11.0,2.5714285714285716,5.0,1.0,1156.0
Sud América,8.375,10.75,7.25,7.125,9.0,11.166666666666666,10.0,10.0,12.333333333333334,5.75,8.5,2.0714285714285716,7.75,2.5,1335.0
URT,10.5,10.625,10.083333333333334,8.125,6.833333333333333,11.5,10.333333333333334,11.25,10.0,7.25,11.0,2.142857142857143,6.75,2.0,1156.0
BEC,8.75,12.0,9.25,9.25,7.833333333333333,11.333333333333334,11.833333333333334,11.75,11.166666666666666,6.75,11.0,1.8571428571428572,5.0,1.0,1156.0
Fernández Vial,8.875,12.125,7.416666666666667,4.875,6.333333333333333,12.333333333333334,7.333333333333333,8.75,6.5,3.25,7.0,1.9285714285714286,4.0,2.0,1156.0
Deportes Limache,8.75,11.5,9.083333333333334,6.375,5.833333333333333,11.0,9.833333333333334,9.5,8.5,4.75,8.5,2.142857142857143,5.75,3.0,1156.0
Esportivo,9.375,10.375,9.75,9.0,8.166666666666666,12.5,12.0,11.0,12.666666666666666,6.75,11.5,1.9285714285714286,5.0,3.0,1156.0
JOI,10.25,10.875,9.083333333333334,7.5,8.833333333333334,11.333333333333334,13.0,10.5,10.666666666666666,5.25,11.0,1.9285714285714286,5.25,3.0,1156.0
BPB,10.625,11.875,8.916666666666666,7.75,7.166666666666667,11.0,10.833333333333334,11.5,10.833333333333334,7.75,9.5,2.0,7.0,1.0,1156.0
Deportes Concepción,11.75,11.0,8.5,6.5,8.166666666666666,10.166666666666666,10.833333333333334,11.75,8.833333333333334,6.75,10.5,2.142857142857143,6.5,1.5,1156.0
POR,13.0,9.5,7.166666666666667,4.75,7.333333333333333,13.333333333333334,9.0,10.5,9.333333333333334,2.0,8.0,2.0,3.0,1.0,1156.0
Colchagua,10.25,11.0,9.25,6.25,6.833333333333333,11.166666666666666,10.333333333333334,10.0,6.833333333333333,5.75,10.0,2.642857142857143,5.0,1.5,1156.0
Tacuarembó F.C.,7.5,8.875,7.166666666666667,6.875,7.333333333333333,9.666666666666666,10.5,7.5,10.5,6.0,11.0,2.2857142857142856,7.75,1.5,1316.0
MAD,9.625,10.75,9.083333333333334,7.625,7.0,12.833333333333334,10.333333333333334,10.5,9.833333333333334,4.25,11.0,2.0,5.75,3.0,1156.0
Atenas de San Carlos,8.875,12.0,8.666666666666666,7.0,8.333333333333334,11.333333333333334,7.666666666666667,9.75,8.166666666666666,3.5,6.5,2.0714285714285716,5.0,2.0,1269.0
Cabofriense,9.375,11.125,8.25,6.75,8.333333333333334,12.333333333333334,10.166666666666666,10.5,10.5,5.75,9.0,2.2142857142857144,5.25,2.0,1156.0
Rocha F.C.,10.0,10.0,8.333333333333334,8.125,10.166666666666666,9.166666666666666,11.166666666666666,11.5,9.5,7.25,8.5,1.7142857142857142,7.0,2.0,1156.0
Marcílio Dias,9.25,10.125,8.416666666666666,8.0,7.5,12.666666666666666,11.833333333333334,11.25,9.666666666666666,6.0,10.5,1.7857142857142858,5.5,2.5,1156.0
Floresta (CE),10.25,11.125,8.916666666666666,6.5,7.5,12.833333333333334,11.5,11.0,12.166666666666666,6.25,9.0,2.142857142857143,7.5,3.0,1156.0
SAL,11.5,11.25,9.25,6.375,8.166666666666666,11.166666666666666,10.5,10.25,10.0,6.75,10.5,2.357142857142857,7.0,1.0,1156.0
Hercílio Luz,11.25,11.5,8.5,8.5,8.666666666666666,12.0,10.0,11.0,7.333333333333333,1.5,7.0,2.142857142857143,5.0,1.0,1156.0
São Luiz,10.875,11.25,8.25,7.375,8.333333333333334,11.666666666666666,9.5,9.75,11.333333333333334,5.75,9.0,2.0,4.75,2.0,1156.0
Albion,9.75,10.875,9.083333333333334,8.875,8.5,10.333333333333334,10.666666666666666,10.25,11.333333333333334,4.25,10.0,2.4285714285714284,7.0,2.0,1156.0
Villa Teresa,9.0,12.0,7.5,6.25,7.833333333333333,12.166666666666666,7.833333333333333,9.0,9.0,4.25,8.5,1.9285714285714286,7.0,3.5,1156.0
Bahia de Feira,11.0,9.75,6.833333333333333,5.75,6.0,11.333333333333334,11.666666666666666,11.0,13.333333333333334,2.5,13.0,2.0,8.5,1.0,1156.0
Los Caimanes,7.75,11.25,7.916666666666667,6.875,7.666666666666667,11.333333333333334,9.166666666666666,11.25,9.166666666666666,5.75,7.0,1.5714285714285714,6.5,2.5,1156.0
Audax (SP),9.75,10.5,9.0,7.625,6.666666666666667,13.0,10.333333333333334,9.75,10.333333333333334,4.75,11.5,2.2142857142857144,5.5,1.5,1156.0
Sport Rosario,6.5,11.0,4.833333333333333,4.5,6.666666666666667,12.333333333333334,6.0,9.5,5.833333333333333,2.75,5.0,2.2857142857142856,5.0,1.5,1156.0
